Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used
11,STARLINK-30375          _CUTE-1.7+APD II (CO-65) ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.190991999999999995107913264292,190992.000000000000000000000000000000,171757.000000000000000000000000000000,168771.000000000000000000000000000000,4776.374990673692991549614816904068,2417685.615171246696263551712036132812,4784.270182027194096008315682411194,2417704.341165673453360795974731445312,18.725994426757097244262695312500,7.895191353501104458700865507126,50476
12,STARLINK-30375          _CANX-2                  ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.196975000000000011191048088222,196975.000000000000000000000000000000,172270.299999999988358467817306518555,168729.000000000000000000000000000000,10.522244353936901717361251940019,2138213.053203604184091091156005859375,10.501222028998752122674886777531,2138213.005191610194742679595947265625,0.048011993989348411560058593750,0.021022324938149594686365162488,50476
13,STARLINK-30375          _SHIJIAN-6 03B (SJ-6 03B),CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.180861999999999994992450069731,180862.000000000000000000000000000000,170737.600000000005820766091346740723,168670.000000000000000000000000000000,3912.658170267161494848551228642464,1969920.002671726746484637260437011719,3912.782543779488150903489440679550,1975671.184535159496590495109558105469,5751.181863432750105857849121093750,0.124373512326656054938212037086,50476
14,STARLINK-30375          _COSMO-SKYMED 3          ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.197636000000000006115996598055,197636.000000000000000000000000000000,172325.700000000011641532182693481445,168649.000000000000000000000000000000,9.378061475258597567972174147144,914370.913044776301831007003784179688,9.313926563755712706438316672575,922993.632981267408467829227447509766,8622.719936491106636822223663330078,0.064134911502884861533857474569,50476
15,STARLINK-30375          _SPIRALE A               ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.211886999999999992017052363735,211887.000000000000000000000000000000,185545.399999999994179233908653259277,181724.000000000000000000000000000000,677.020604406128086338867433369160,350272.547096579626668244600296020508,677.020601614709448767825961112976,350272.556949156802147626876831054688,0.009852577175479382276535034180,0.000002791418637571041472256184,50476
16,STARLINK-30375          _SPIRALE B               ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.192181999999999991723953485234,192182.000000000000000000000000000000,187017.700000000011641532182693481445,181070.000000000000000000000000000000,10338.877908364911490934900939464569,2413743.087543380912393331527709960938,10339.859036930029105860739946365356,2413758.935991444159299135208129882812,15.848448063246905803680419921875,0.981128565117614925839006900787,50476
17,STARLINK-30375          _NANOSAT 1B              ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.218997999999999998221866803760,218998.000000000000000000000000000000,175126.500000000000000000000000000000,169254.000000000000000000000000000000,23.015328956780155778005791944452,2316383.942354410421103239059448242188,22.959858215294399741424058447592,2316384.104121658485382795333862304688,0.161767248064279556274414062500,0.055470741485756036581733496860,50476
18,STARLINK-30375          _APRIZESAT 3             ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.185414999999999996482813457988,185415.000000000000000000000000000000,171234.500000000000000000000000000000,168868.000000000000000000000000000000,41.276939341858003729157644556835,1101914.117796872043982148170471191406,41.222059120871548998366051819175,1101913.959601714042946696281433105469,0.158195158001035451889038085938,0.054880220986454730791592737660,50476
19,STARLINK-30375          _SBSS (USA 216)          ,CATCH,16,15,2419200.000000000000000000000000000000,714.630924505084180964331608265638,8,50776,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.200067999999999995841548638964,200068.000000000000000000000000000000,173447.899999999994179233908653259277,169720.000000000000000000000000000000,38.708439980088819254433474270627,2166285.852133573964238166809082031250,38.708182559320761129129095934331,2166285.868312300182878971099853515625,0.016178726218640804290771484375,0.000257420768058125304378336295,50776
20,STARLINK-30375          _SHIJIAN-6 04A (SJ-6 04A),CATCH,16,15,2419200.000000000000000000000000000000,715.312923039912334388645831495523,8,50731,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.197390000000000009894307595459,197390.000000000000000000000000000000,172615.899999999994179233908653259277,169076.000000000000000000000000000000,14.963418945082908706467605952639,112018.118807752485736273229122161865,14.850084552395642845112888608128,112018.357387149459100328385829925537,0.238579396973364055156707763672,0.113334392687265861354717344511,50731
21,STARLINK-30375          _SHIJIAN-6 04B (SJ-6 04B),CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.198715000000000002744471316873,198715.000000000000000000000000000000,172366.600000000005820766091346740723,168433.000000000000000000000000000000,22.905760048602559209030005149543,1599413.302743562730029225349426269531,19.920209377442741782715529552661,1599412.460224519483745098114013671875,0.842519043246284127235412597656,2.985550671159817426314475596882,50476
22,STARLINK-30375          _TACSAT 4                ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.204549000000000008592238032179,204549.000000000000000000000000000000,181598.299999999988358467817306518555,178181.000000000000000000000000000000,403.170031064944396348437294363976,107517.807021022847038693726062774658,408.106392654007493092649383470416,107507.856107086656265892088413238525,9.950913936190772801637649536133,4.936361589063096744212089106441,50476
23,STARLINK-30375          _NUSTAR                  ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.197313999999999989398702382459,197314.000000000000000000000000000000,172591.000000000000000000000000000000,169048.000000000000000000000000000000,5.341945199232704055702924961224,1540003.240017577307298779487609863281,5.334777552345826734381262212992,1540003.288784062024205923080444335938,0.048766484716907143592834472656,0.007167646886877321321662748232,50476
24,STARLINK-30375          _EXPRESS-MD2             ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.189822999999999991738164339949,189823.000000000000000000000000000000,172357.000000000000000000000000000000,169506.000000000000000000000000000000,195.375244005965583937722840346396,1876067.157516011502593755722045898438,195.374791622603765972598921507597,1876067.116394314914941787719726562500,0.041121696587651968002319335938,0.000452383361817965123918838799,50476
25,STARLINK-30375          _SMDC ONE 1.2            ,CATCH,16,15,2419200.000000000000000000000000000000,715.497667486547697990317828953266,8,50716,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.197513999999999995127453189525,197514.000000000000000000000000000000,177795.399999999994179233908653259277,170329.000000000000000000000000000000,83.757493978556851743633160367608,1284186.998216060455888509750366210938,83.755030495521552325044467579573,1284186.925276312045753002166748046875,0.072939748410135507583618164062,0.002463483035299418588692788035,50716
26,STARLINK-30375          _CINEMA                  ,CATCH,16,15,2419200.000000000000000000000000000000,710.280387280144282158289570361376,8,51076,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.200007999999999991347365835281,200008.000000000000000000000000000000,174977.000000000000000000000000000000,171351.000000000000000000000000000000,92.086382209401136833548662252724,511458.484660774760413914918899536133,87.273757788080814634668058715761,11590.536632845229178201407194137573,499867.948027929523959755897521972656,4.812624421320322198880603536963,51076
27,STARLINK-30375          _AEROCUBE 4.5A           ,CATCH,16,15,2419200.000000000000000000000000000000,707.669585429995777303702197968960,8,51271,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.193696000000000007057465722937,193696.000000000000000000000000000000,175156.899999999994179233908653259277,172220.000000000000000000000000000000,56.153813968826895575148228090256,1021495.507510230061598122119903564453,56.120022719913542630365554941818,1021495.347785157267935574054718017578,0.159725072793662548065185546875,0.033791248913352944782673148438,51271
28,STARLINK-30375          _ARIRANG-5 (KOMPSAT-5)   ,CATCH,16,15,2419200.000000000000000000000000000000,717.859096274235525925178080797195,8,50551,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.196108000000000004536815367828,196108.000000000000000000000000000000,172636.100000000005820766091346740723,169162.000000000000000000000000000000,302.816632016054029463703045621514,1421630.783129389164969325065612792969,302.804210072700925593380816280842,1421631.101459333905950188636779785156,0.318329944740980863571166992188,0.012421943353103870322229340672,50551
29,STARLINK-30375          _CASSIOPE                ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.199182999999999998941291323717,199183.000000000000000000000000000000,174094.399999999994179233908653259277,170459.000000000000000000000000000000,158.492234181310209351067896932364,2216513.765929570421576499938964843750,158.490800642064868952729739248753,2216513.886838225647807121276855468750,0.120908655226230621337890625000,0.001433539245340398338157683611,50476
30,STARLINK-30375          _POPACS 1                ,CATCH,16,15,2419200.000000000000000000000000000000,708.659233220197734226530883461237,8,51196,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.191976000000000007750244890303,191976.000000000000000000000000000000,175410.500000000000000000000000000000,172711.000000000000000000000000000000,73.684708319789407937605574261397,2161036.739105378277599811553955078125,73.684708260837879834070918150246,2161036.739393095020204782485961914062,0.000287716742604970932006835938,0.000000058951528103534656111151,51196
31,STARLINK-30375          _POPACS 2                ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.198343999999999992533972204001,198344.000000000000000000000000000000,173804.000000000000000000000000000000,170191.000000000000000000000000000000,30.500857583194214583954817499034,469525.275813293817918747663497924805,30.472228919425440096802049083635,469525.444146094145253300666809082031,0.168332800327334553003311157227,0.028628663768774487152768415399,50476
32,STARLINK-30375          _POPACS 3                ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.200919999999999987494447850622,200920.000000000000000000000000000000,174334.200000000011641532182693481445,170554.000000000000000000000000000000,155.821486781542716926196590065956,2051753.472070303279906511306762695312,155.820110510679484150386997498572,2051753.539653865387663245201110839844,0.067583562107756733894348144531,0.001376270863232775809592567384,50476
33,STARLINK-30375          _ZACUBE-1 (TSHEPISOSAT)  ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.195682999999999995832666854767,195683.000000000000000000000000000000,172025.700000000011641532182693481445,168538.000000000000000000000000000000,56.583768135138299726349941920489,830289.341244380804710090160369873047,56.520551459875356670181645313278,830289.674906478845514357089996337891,0.333662098040804266929626464844,0.063216675262943056168296607211,50476
34,STARLINK-30375          _SKYSAT-A                ,CATCH,16,15,2419200.000000000000000000000000000000,715.765254085557558028085622936487,8,50686,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.200207999999999997076116642347,200208.000000000000000000000000000000,177002.899999999994179233908653259277,169158.000000000000000000000000000000,19.730602907204751517156182671897,559276.381046100519597530364990234375,19.730563154003522896573485923000,559276.384140334906987845897674560547,0.003094234387390315532684326172,0.000039753201228620582696748897,50686
35,STARLINK-30375          _DUBAISAT-2              ,CATCH,16,15,2419200.000000000000000000000000000000,717.651668156350865501735825091600,8,50551,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.187085000000000001296740492762,187085.000000000000000000000000000000,171097.200000000011641532182693481445,168574.000000000000000000000000000000,1351.048970628725328424479812383652,2414672.602189908269792795181274414062,1351.048942200774263255880214273930,2414672.582526256795972585678100585938,0.019663651473820209503173828125,0.000028427951065168599598109722,50551
36,STARLINK-30375          _STSAT-3                 ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.189658999999999994257038338219,189659.000000000000000000000000000000,171684.700000000011641532182693481445,168885.000000000000000000000000000000,8.012981977857602799986125319265,620611.631954027339816093444824218750,8.012973151680617078795876295771,620611.630488381953909993171691894531,0.001465645385906100273132324219,0.000008826176985721190249023493,50476
37,STARLINK-30375          _TRITON-1                ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.189526000000000000023092638912,189526.000000000000000000000000000000,172201.799999999988358467817306518555,169479.000000000000000000000000000000,49.909445149135891028890910092741,748536.041033358895219862461090087891,49.909390941028917154653754550964,748536.051428403588943183422088623047,0.010395044693723320960998535156,0.000054208106973874237155541778,50476
38,STARLINK-30375          _DELFI-N3XT              ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.198852000000000000978772618510,198852.000000000000000000000000000000,173538.299999999988358467817306518555,169857.000000000000000000000000000000,16.260130295004390887925183051266,28480.626078553039405960589647293091,16.191574444146763056551208137535,28480.469748992774839280173182487488,0.156329560264566680416464805603,0.068555850857627831373974913731,50476
39,STARLINK-30375          _CUBEBUG-2 (LO-74)       ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.198480999999999990768273505637,198481.000000000000000000000000000000,172793.700000000011641532182693481445,169086.000000000000000000000000000000,120.773272588187168707918317522854,1847869.884389831684529781341552734375,120.764193076917450753171578980982,1847869.757308572297915816307067871094,0.127081259386613965034484863281,0.009079511269717954746738541871,50476
40,STARLINK-30375          _NEE-02 KRYSAOR          ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.200385000000000007558398351648,200385.000000000000000000000000000000,173128.799999999988358467817306518555,169104.000000000000000000000000000000,29.950076359737490605539278476499,474875.641483735293149948120117187500,28.353370195316085045078580151312,474877.014023976633325219154357910156,1.372540241340175271034240722656,1.596706164421405560460698325187,50476
41,STARLINK-30375          _FUNCUBE-1 (AO-73)       ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.180002999999999996338928553996,180003.000000000000000000000000000000,174272.899999999994179233908653259277,168290.000000000000000000000000000000,46.017561742926439194434351520613,169933.311426949891028925776481628418,46.015195771885622377794788917527,169933.245023265917552635073661804199,0.066403683973476290702819824219,0.002365971040816816639562603086,50476
42,STARLINK-30375          _UWE-3                   ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.187795999999999990714982800455,187796.000000000000000000000000000000,171683.100000000005820766091346740723,169126.000000000000000000000000000000,6.312222144559688885578907502349,1635327.922903148457407951354980468750,2.754309842147327103134557546582,1635327.415919732069596648216247558594,0.506983416387811303138732910156,3.557912302412361782444349955767,50476
43,STARLINK-30375          _ALICE                   ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.192620999999999986673770990819,192621.000000000000000000000000000000,172199.299999999988358467817306518555,169091.000000000000000000000000000000,113.818508718609692209611239377409,1306335.119035363662987947463989257812,113.818380113900715855379530694336,1306335.135225744685158133506774902344,0.016190381022170186042785644531,0.000128604708976354231708683074,50476
44,STARLINK-30375          _SMDC ONE 2.4            ,CATCH,16,15,2419200.000000000000000000000000000000,718.342237560058606504753697663546,8,50506,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.194250000000000005995204332976,194250.000000000000000000000000000000,171774.700000000011641532182693481445,168420.000000000000000000000000000000,104.223099839889655982005933765322,2085541.570613398682326078414916992188,104.205331943168303610036673489958,2085541.701197176240384578704833984375,0.130583777558058500289916992188,0.017767896721352371969260275364,50506
45,STARLINK-30375          _MCUBED-2                ,CATCH,16,15,2419200.000000000000000000000000000000,710.386997682591186276113148778677,8,51076,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.198930999999999996719068917628,198931.000000000000000000000000000000,174916.500000000000000000000000000000,171405.000000000000000000000000000000,14.785250045523806505798347643577,1756950.086135406745597720146179199219,14.782315567997368788155654328875,1756950.106133904540911316871643066406,0.019998497795313596725463867188,0.002934477526437717642693314701,51076
46,STARLINK-30375          _TACSAT 6                ,CATCH,16,15,2419200.000000000000000000000000000000,711.415810678482785078813321888447,8,51001,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.199241000000000001435296326235,199241.000000000000000000000000000000,173909.200000000011641532182693481445,170220.000000000000000000000000000000,19.441038294683476550517298164777,1708722.966018680017441511154174804688,19.441005127555584408582944888622,1708722.963612079620361328125000000000,0.002406600397080183029174804688,0.000033167127892141934353276156,51001
47,STARLINK-30375          _SMDC ONE 2.3            ,CATCH,16,15,2419200.000000000000000000000000000000,711.326355304775802324002142995596,8,51001,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.200878000000000001001865257422,200878.000000000000000000000000000000,174428.000000000000000000000000000000,170656.000000000000000000000000000000,35.441022156629173878172878175974,1552575.667305497918277978897094726562,35.349039611812024475057114614174,1552575.497392917517572641372680664062,0.169912580400705337524414062500,0.091982544817149403115763561800,51001
48,STARLINK-30375          _COSMOS 2493 (SKRL-756 1),CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.182768000000000013782752716907,182768.000000000000000000000000000000,170692.100000000005820766091346740723,168541.000000000000000000000000000000,22.426820621945907419103605207056,343058.621637066011317074298858642578,22.383922293916427292970183771104,343058.875442497199401259422302246094,0.253805431188084185123443603516,0.042898328029480126133421435952,50476
49,STARLINK-30375          _COSMOS 2494 (SKRL-756 2),CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.190977000000000007862155371186,190977.000000000000000000000000000000,172423.100000000005820766091346740723,169558.000000000000000000000000000000,36.918743043734053799198591150343,1123777.062017716234549880027770996094,36.885723273751295891997870057821,1123777.354784510796889662742614746094,0.292766794562339782714843750000,0.033019769982757907200721092522,50476
50,STARLINK-30375          _BUGSAT-1 (TITA)         ,CATCH,16,15,2419200.000000000000000000000000000000,715.615014611228502872108947485685,8,50701,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.192457999999999990192733889671,192458.000000000000000000000000000000,177545.299999999988358467817306518555,170638.000000000000000000000000000000,32.723788827964227721167844720185,1208760.768563418881967663764953613281,19.905454808953070511279292986728,1211633.623710884712636470794677734375,2872.855147465830668807029724121094,12.818334019011157209888551733457,50701
51,STARLINK-30375          _QB50P1                  ,CATCH,16,15,2419200.000000000000000000000000000000,716.334576145965456817066296935081,8,50656,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.199270000000000002682298827494,199270.000000000000000000000000000000,172931.000000000000000000000000000000,169213.000000000000000000000000000000,19.653799174890195899934042245150,2261639.559794752392917871475219726562,19.457864618569395531721966108307,2261639.364436573814600706100463867188,0.195358178578317165374755859375,0.195934556320800368212076136842,50656
52,STARLINK-30375          _DTUSAT-2                ,CATCH,16,15,2419200.000000000000000000000000000000,717.254781440364354239136446267366,8,50581,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.198259999999999991793231401971,198260.000000000000000000000000000000,173012.600000000005820766091346740723,169415.000000000000000000000000000000,3.139082004228373357079817651538,1094223.533137556165456771850585937500,3.138831084918701996855361358030,1094223.537162042455747723579406738281,0.004024486290290951728820800781,0.000250919309671360224456293508,50581
53,STARLINK-30375          _QB50P2                  ,CATCH,16,15,2419200.000000000000000000000000000000,717.215049658884254313306882977486,8,50596,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.197164000000000005918820988882,197164.000000000000000000000000000000,172275.399999999994179233908653259277,168651.000000000000000000000000000000,11.680993875943533666372786683496,2256378.557793413288891315460205078125,11.673547011385194238641815900337,2256378.527900778688490390777587890625,0.029892634600400924682617187500,0.007446864558339427730970783159,50596
54,STARLINK-30375          _AEROCUBE 6A             ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.198080000000000006066258606552,198080.000000000000000000000000000000,172774.700000000011641532182693481445,169136.000000000000000000000000000000,62.082643798157647552216076292098,1365348.273898697691038250923156738281,62.081037593966577503579173935577,1365348.229817290557548403739929199219,0.044081407133489847183227539062,0.001606204191070048636902356520,50476
55,STARLINK-30375          _AEROCUBE 6B             ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.197126999999999996671107282964,197127.000000000000000000000000000000,172535.100000000005820766091346740723,169040.000000000000000000000000000000,17.167748921163319408833558554761,721046.212699959403835237026214599609,17.167745739495167356380989076570,721046.211883986718021333217620849609,0.000815972685813903808593750000,0.000003181668152052452569478191,50476
56,STARLINK-30375          _UKUBE-1                 ,CATCH,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.199678999999999995385024931238,199679.000000000000000000000000000000,173446.000000000000000000000000000000,169661.000000000000000000000000000000,5182.922324483636657532770186662674,2417492.845192870125174522399902343750,5182.920536210609498084522783756256,2417493.151771276723593473434448242188,0.306578406598418951034545898438,0.001788273027159448247402906418,50476
57,STARLINK-30375          _TECHDEMOSAT-1 (TDS-1)   ,CATCH,16,15,2419200.000000000000000000000000000000,718.669675355081267298373859375715,8,50491,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.196180999999999994276578263452,196181.000000000000000000000000000000,172120.399999999994179233908653259277,168558.000000000000000000000000000000,15.033569988530954830707742075901,471668.596035211288835853338241577148,15.292648102856283287565020145848,480296.036512922029942274093627929688,8627.440477710741106420755386352539,0.259078114325328456857278069947,50491
