Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used
206,STARLINK-30375          _STARLINK-1283           ,CATCH,16,15,2419200.000000000000000000000000000000,358.461751010974182918289443477988,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.358211000000000001630695578569,358211.000000000000000000000000000000,340085.700000000011641532182693481445,336410.000000000000000000000000000000,31.174550554701216498187932302244,601755.152975371689535677433013916016,31.174549218856761001461563864723,601755.159779187524691224098205566406,0.006803815835155546665191650391,0.000001335844455496726368437521,101221
207,STARLINK-30375          _STARLINK-1284           ,CATCH,16,15,2419200.000000000000000000000000000000,358.472544425514001886767800897360,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.350017000000000022552626433026,350017.000000000000000000000000000000,338830.900000000023283064365386962891,336071.000000000000000000000000000000,1811.207841103140708582941442728043,2418926.770483785774558782577514648438,1811.207835165364485874306410551071,2418926.704612307716161012649536132812,0.065871478058397769927978515625,0.000005937776222708635032176971,101221
208,STARLINK-30375          _STARLINK-1297           ,CATCH,16,15,2419200.000000000000000000000000000000,358.464606236361703395232325419784,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.355847999999999997644550830955,355848.000000000000000000000000000000,343440.099999999976716935634613037109,335899.000000000000000000000000000000,11.095080058436591841086737986188,1112324.917309272568672895431518554688,11.094897293587020925542674376629,1112324.871998451417312026023864746094,0.045310821151360869407653808594,0.000182764849570915544063609559,101221
209,STARLINK-30375          _STARLINK-1312           ,CATCH,16,15,2419200.000000000000000000000000000000,358.470549791241069215175230056047,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.350760000000000016218137943724,350760.000000000000000000000000000000,338607.799999999988358467817306518555,335655.000000000000000000000000000000,18.558569394816363029576677945442,478505.308308409585151821374893188477,18.558528961293113468400406418368,478505.337046504660975188016891479492,0.028738095075823366641998291016,0.000040433523249561176271527074,101221
210,STARLINK-30375          _STARLINK-1255           ,CATCH,16,15,2419200.000000000000000000000000000000,358.470249955510041672823717817664,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.337932000000000010153655694012,337932.000000000000000000000000000000,337373.900000000023283064365386962891,335711.000000000000000000000000000000,16.638948227348794972613177378662,2085105.647297226591035723686218261719,16.634314001985529785088147036731,2085105.925284888595342636108398437500,0.277987662004306912422180175781,0.004634225363265187525030341931,101221
211,STARLINK-30375          _STARLINK-1259           ,CATCH,16,15,2419200.000000000000000000000000000000,358.465623506167105460917809978127,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.344779999999999975379694205913,344780.000000000000000000000000000000,338147.799999999988358467817306518555,335661.000000000000000000000000000000,9.570057844545228675769976689480,406338.197257801366504281759262084961,9.569790046876214262283610878512,406338.236369813443161547183990478516,0.039112012076657265424728393555,0.000267797669014413486365810968,101221
212,STARLINK-30375          _STARLINK-1263           ,CATCH,16,15,2419200.000000000000000000000000000000,358.465153062781553217064356431365,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.357186000000000003495870259940,357186.000000000000000000000000000000,339124.000000000000000000000000000000,335559.000000000000000000000000000000,16.934896942990100399129005381837,257264.288151426677359268069267272949,16.931886379242939710820792242885,257264.452438491221982985734939575195,0.164287064544623717665672302246,0.003010563747160688308213138953,101221
213,STARLINK-30375          _STARLINK-1265           ,CATCH,16,15,2419200.000000000000000000000000000000,358.471525688629071737523190677166,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.337108000000000018747670083030,337108.000000000000000000000000000000,337421.000000000000000000000000000000,335686.000000000000000000000000000000,22.182187819710915022142216912471,610981.117322379257529973983764648438,22.182187607611602686574769904837,610981.119149150908924639225006103516,0.001826771651394665241241455078,0.000000212099312335567447007634,101221
214,STARLINK-30375          _STARLINK-1278           ,CATCH,16,15,2419200.000000000000000000000000000000,358.474518854504992759757442399859,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.353513000000000021660895299647,353513.000000000000000000000000000000,338477.299999999988358467817306518555,335145.000000000000000000000000000000,15.875809016724508282436545414384,1640392.023227736586704850196838378906,15.875049911867280982846750703175,1640391.974710627226158976554870605469,0.048517109360545873641967773438,0.000759104857227299589794711210,101221
215,STARLINK-30375          _STARLINK-1296           ,CATCH,16,15,2419200.000000000000000000000000000000,358.467073393321243202080950140953,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.357306999999999985728749152258,357307.000000000000000000000000000000,343611.799999999988358467817306518555,335917.000000000000000000000000000000,12.838079402133121931228743051179,718853.563445027801208198070526123047,12.838054666590803520875851972960,718853.547910847933962941169738769531,0.015534179867245256900787353516,0.000024735542318410352891078219,101221
216,STARLINK-30375          _STARLINK-1298           ,CATCH,16,15,2419200.000000000000000000000000000000,358.468797425069226392224663868546,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.360740000000000005098144129079,360740.000000000000000000000000000000,340178.799999999988358467817306518555,336209.000000000000000000000000000000,20.141335363494540899864659877494,1739300.351131569128483533859252929688,20.141334886077565613504702923819,1739300.347937403246760368347167968750,0.003194165881723165512084960938,0.000000477416975286359956953675,101221
217,STARLINK-30375          _STARLINK-1309           ,CATCH,16,15,2419200.000000000000000000000000000000,358.464938424884337564435554668307,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.336585000000000023057111775415,336585.000000000000000000000000000000,337200.500000000000000000000000000000,335476.000000000000000000000000000000,14.670132415578583717774563410785,1240548.361448634648695588111877441406,14.670106495665701018538129574154,1240548.341427864041179418563842773438,0.020020770607516169548034667969,0.000025919912882699236433836631,101221
218,STARLINK-30375          _STARLINK-1316           ,CATCH,16,15,2419200.000000000000000000000000000000,358.471077360566368952277116477489,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.343878999999999990233590096977,343879.000000000000000000000000000000,338009.400000000023283064365386962891,335782.000000000000000000000000000000,17.360059298445502662389117176645,2418400.940524627920240163803100585938,17.360054703341294413121431716718,2418400.932406444102525711059570312500,0.008118183817714452743530273438,0.000004595104208249267685459927,101221
219,STARLINK-30375          _STARLINK-1318           ,CATCH,16,15,2419200.000000000000000000000000000000,358.471381957004950891132466495037,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.348748999999999975685227582289,348749.000000000000000000000000000000,338501.900000000023283064365386962891,335654.000000000000000000000000000000,19.143178095624705292721046134830,1054403.812408995348960161209106445312,19.143158501357273593157515279017,1054403.793361031217500567436218261719,0.019047964131459593772888183594,0.000019594267431699563530855812,101221
220,STARLINK-30375          _STARLINK-1286           ,CATCH,16,15,2419200.000000000000000000000000000000,358.473267610853270070947473868728,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.343471000000000026286528509445,343471.000000000000000000000000000000,337830.000000000000000000000000000000,335534.000000000000000000000000000000,11.366240200307780483512942737434,1132553.441651169676333665847778320312,11.366224302112181376855915004853,1132553.434697852237150073051452636719,0.006953317439183592796325683594,0.000015898195599106657027732581,101221
221,STARLINK-30375          _STARLINK-1308           ,CATCH,16,15,2419200.000000000000000000000000000000,358.470167381789622140786377713084,16,101221,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.347642999999999979809928163377,347643.000000000000000000000000000000,338187.799999999988358467817306518555,335583.000000000000000000000000000000,11.106946263929257767699709802400,935200.521910861716605722904205322266,11.106938985699880362290059565566,935200.516976435203105211257934570312,0.004934426513500511646270751953,0.000007278229377405409650236834,101221
222,STARLINK-30375          _YAOGAN-30 07A           ,CATCH,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.356202999999999991853627534510,356203.000000000000000000000000000000,336380.099999999976716935634613037109,332565.000000000000000000000000000000,17.159519790624205626272669178434,1050287.323468142189085483551025390625,17.159507501377174065737563068978,1050287.325623361859470605850219726562,0.002155219670385122299194335938,0.000012289247031560535106109455,100966
