Test Name,Test ID,Algorithm Name,Degree,timeIntervalSizeSec,segmentSizeSec,Tmin Factor,numberOfPointsPerSegment,initialNumberOfPoints,Number of Points,runTimeSec,runTimeMicro,numberOfIterations,avgTimeMicro,minTimeMicro,TCA Distance,TCA Time,TOLd,TOLt
CALSPHERE 1             _CALSPHERE 2             ,852,SBO ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,12636,0.022363000000000000933031429895,22363.000000000000000000000000000000,10,17181.400000000001455191522836685181,13852.000000000000000000000000000000,76.917167127388452740888169500977,2379290.112840192392468452453613281250,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _LCS 1                   ,853,SBO ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,17888,0.021617000000000000797806265496,21617.000000000000000000000000000000,10,21544.799999999999272404238581657410,21506.000000000000000000000000000000,1781.930267850309519417351111769676,954119.020488302572630345821380615234,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _TEMPSAT 1               ,854,SBO ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,19093,0.023314999999999998919752997040,23315.000000000000000000000000000000,10,23234.299999999999272404238581657410,23201.000000000000000000000000000000,118.205487410074013610028487164527,2171895.851487695239484310150146484375,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _CALSPHERE 4A            ,855,SBO ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,19125,0.023456000000000001154409901005,23456.000000000000000000000000000000,10,23375.099999999998544808477163314819,23343.000000000000000000000000000000,118.018188627954828007204923778772,837221.187648384831845760345458984375,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _OPS 5712 (P/L 160)      ,856,SBO ANCAS,15,2419200.000000000000000000000000000000,2963.616450553603499429300427436829,0.500000000000000000000000000000,16,12241,20161,0.037489000000000001489031120627,37489.000000000000000000000000000000,10,28262.200000000000727595761418342590,24666.000000000000000000000000000000,284.601244746846191446820739656687,1720458.601902827620506286621093750000,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _LES-5                   ,857,SBO ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,15406,0.021978000000000001007416372545,21978.000000000000000000000000000000,10,21889.700000000000727595761418342590,21856.000000000000000000000000000000,32324.447859314768720651045441627502,604617.687121017486788332462310791016,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _SURCAL 159              ,858,SBO ANCAS,15,2419200.000000000000000000000000000000,3087.556734471434992883587256073952,0.500000000000000000000000000000,16,11746,19543,0.023852000000000001672662008900,23852.000000000000000000000000000000,10,23767.299999999999272404238581657410,23741.000000000000000000000000000000,84.572334252713943669732543639839,2416511.783099845517426729202270507812,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _OPS 5712 (P/L 153)      ,859,SBO ANCAS,15,2419200.000000000000000000000000000000,3093.314389035855128895491361618042,0.500000000000000000000000000000,16,11731,19424,0.023779000000000001524558257415,23779.000000000000000000000000000000,10,23699.599999999998544808477163314819,23661.000000000000000000000000000000,69.876128727402289086967357434332,1611552.149891849374398589134216308594,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _SURCAL 150B             ,860,SBO ANCAS,15,2419200.000000000000000000000000000000,2924.244875748736831155838444828987,0.500000000000000000000000000000,16,12406,20279,0.037988000000000000933031429895,37988.000000000000000000000000000000,10,28281.799999999999272404238581657410,24683.000000000000000000000000000000,339.674203246065019357047276571393,138824.943557942810002714395523071289,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _OPS 3811 (DSP 2)        ,861,SBO ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,15218,0.021378999999999998699040659744,21379.000000000000000000000000000000,10,21312.099999999998544808477163314819,21282.000000000000000000000000000000,35360.439890063462371472269296646118,22657.825323012271837797015905380249,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _RIGIDSPHERE 2 (LCS 4)   ,862,SBO ANCAS,15,2419200.000000000000000000000000000000,3009.336342704041726392460986971855,0.500000000000000000000000000000,16,12046,20013,0.024510000000000000536237720894,24510.000000000000000000000000000000,10,24426.700000000000727595761418342590,24394.000000000000000000000000000000,152.605364255137288864716538228095,70684.668921187083469703793525695801,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _OSCAR 7 (AO-7)          ,863,SBO ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,18772,0.022952000000000000179412040779,22952.000000000000000000000000000000,10,22870.400000000001455191522836685181,22839.000000000000000000000000000000,471.672515770366999277030117809772,1285001.482287992024794220924377441406,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _STARLETTE               ,864,SBO ANCAS,15,2419200.000000000000000000000000000000,3125.166718511277395009528845548630,0.500000000000000000000000000000,16,11611,19408,0.037963999999999997747579527640,37964.000000000000000000000000000000,10,26810.500000000000000000000000000000,23618.000000000000000000000000000000,36.753081511745165244064992293715,1343413.323390837758779525756835937500,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _LAGEOS 1                ,865,SBO ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,16628,0.021815999999999998587574268072,21816.000000000000000000000000000000,10,21753.400000000001455191522836685181,21727.000000000000000000000000000000,4878.202624564117286354303359985352,175000.444396769948070868849754333496,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _OPS 8701 (DSP 10)       ,866,SBO ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,15230,0.021436000000000000192956761680,21436.000000000000000000000000000000,10,21380.400000000001455191522836685181,21338.000000000000000000000000000000,35405.235724623904388863593339920044,51461.640010243900178465992212295532,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _PHASE 3B (AO-10)        ,867,SBO ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,14736,0.023765999999999998931743405706,23766.000000000000000000000000000000,10,23685.799999999999272404238581657410,23647.000000000000000000000000000000,3102.563621112456530681811273097992,1554574.976681271335110068321228027344,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _UOSAT 2 (UO-11)         ,868,SBO ANCAS,15,2419200.000000000000000000000000000000,2906.728742765697006689151749014854,0.500000000000000000000000000000,16,12481,15741,0.028007000000000000644595488097,28007.000000000000000000000000000000,10,21852.000000000000000000000000000000,18011.000000000000000000000000000000,369.334168013417581732937833294272,1882863.793437827611342072486877441406,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _AJISAI (EGS)            ,869,SBO ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,18759,0.022904000000000000747402140178,22904.000000000000000000000000000000,10,22823.099999999998544808477163314819,22792.000000000000000000000000000000,493.366877200587794050079537555575,1751520.379416906042024493217468261719,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _TDRS 3                  ,870,SBO ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,15059,0.020716999999999999304556297375,20717.000000000000000000000000000000,10,20636.799999999999272404238581657410,20603.000000000000000000000000000000,34772.063704515101562719792127609253,633139.752093563321977853775024414062,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _COSMOS 1989 (ETALON 1)  ,871,SBO ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,14441,0.018377999999999998503863452015,18378.000000000000000000000000000000,10,18302.900000000001455191522836685181,18268.000000000000000000000000000000,18119.976880425179842859506607055664,2071886.813352801138535141944885253906,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _COSMOS 2024 (ETALON 2)  ,872,SBO ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,14898,0.029608999999999999902522418438,29609.000000000000000000000000000000,10,22784.400000000001455191522836685181,19064.000000000000000000000000000000,18117.681359729496762156486511230469,2309811.092747519258409738540649414062,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _FLTSATCOM 8 (USA 46)    ,873,SBO ANCAS,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,14897,0.020126000000000001527444837279,20126.000000000000000000000000000000,10,20069.599999999998544808477163314819,20043.000000000000000000000000000000,34773.886627071762632112950086593628,1884436.525691846851259469985961914062,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _LUSAT (LO-19)           ,874,SBO ANCAS,15,2419200.000000000000000000000000000000,3013.681225401629035332007333636284,0.500000000000000000000000000000,16,12031,19758,0.024056000000000000993427562435,24056.000000000000000000000000000000,10,23982.700000000000727595761418342590,23950.000000000000000000000000000000,177.322432338569882404044619761407,197069.290210498060332611203193664551,0.000000010000000000000000209226,0.000100000000000000004792173602
CALSPHERE 1             _HST                     ,875,SBO ANCAS,15,2419200.000000000000000000000000000000,2848.910930892243868584046140313148,0.500000000000000000000000000000,16,12736,20844,0.025436000000000000276223488527,25436.000000000000000000000000000000,10,26130.299999999999272404238581657410,25318.000000000000000000000000000000,461.638447025855498395685572177172,1372193.215703933499753475189208984375,0.000000010000000000000000209226,0.000100000000000000004792173602
