Test Name,Test ID,Algorithm Name,Degree,timeIntervalSizeSec,segmentSizeSec,Tmin Factor,numberOfPointsPerSegment,initialNumberOfPoints,Number of Points,runTimeSec,runTimeMicro,numberOfIterations,avgTimeMicro,minTimeMicro,TCA Distance,TCA Time,TOLd,TOLt
STARLINK-30375          _SURCAL 150B             ,1,CATCH_Eigen,7,2419200.000000000000000000000000000000,716.764153416276371899584773927927,0.125000000000000000000000000000,8,23626,23626,0.081690999999999999725552868313,81691.000000000000000000000000000000,10,54523.900000000001455191522836685181,50832.000000000000000000000000000000,26.161069642614787511547547183000,969048.642347437678836286067962646484,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _USA 119                 ,2,CATCH_Eigen,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,8,23556,23556,0.049956000000000000405009359383,49956.000000000000000000000000000000,10,49685.000000000000000000000000000000,49501.000000000000000000000000000000,58.562881204611322516484506195411,1716001.556704418966546654701232910156,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _SWAS                    ,3,CATCH_Eigen,7,2419200.000000000000000000000000000000,717.762194048456535711011383682489,0.125000000000000000000000000000,8,23591,23591,0.071790000000000006585842982076,71790.000000000000000000000000000000,10,53063.000000000000000000000000000000,49676.000000000000000000000000000000,12335.939035576542664784938097000122,2417319.147834711708128452301025390625,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _PROBA-1                 ,4,CATCH_Eigen,7,2419200.000000000000000000000000000000,717.921849808712067897431552410126,0.125000000000000000000000000000,8,23584,23584,0.050508999999999998342659068840,50509.000000000000000000000000000000,10,50386.599999999998544808477163314819,50249.000000000000000000000000000000,4454.511631798004600568674504756927,1960828.030313698574900627136230468750,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _SORCE                   ,5,CATCH_Eigen,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,8,23556,23556,0.078884999999999996789235012784,78885.000000000000000000000000000000,10,52785.400000000001455191522836685181,49736.000000000000000000000000000000,20.024559005269093603374130907468,44426.196227396751055493950843811035,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _SHIJIAN-6 01B (SJ-6 01B),6,CATCH_Eigen,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,8,23556,23556,0.049944000000000002281730360210,49944.000000000000000000000000000000,10,49916.699999999997089616954326629639,49802.000000000000000000000000000000,3925.820177270438762207049876451492,1756482.803435168694704771041870117188,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _JB-3 3 (ZY 2C)          ,7,CATCH_Eigen,7,2419200.000000000000000000000000000000,713.241677062510802898032125085592,0.125000000000000000000000000000,8,23738,23738,0.072960999999999998077981899769,72961.000000000000000000000000000000,10,53887.599999999998544808477163314819,50558.000000000000000000000000000000,27.267855730046612450223619816825,1155396.860214166576042771339416503906,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _HELIOS 2A               ,8,CATCH_Eigen,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,8,23556,23556,0.050275000000000000244249065418,50275.000000000000000000000000000000,10,50210.800000000002910383045673370361,50043.000000000000000000000000000000,11.237631496784453943860171420965,1043625.757330195396207273006439208984,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _REIMEI (INDEX)          ,9,CATCH_Eigen,7,2419200.000000000000000000000000000000,718.207182502749333252722863107920,0.125000000000000000000000000000,8,23577,23577,0.072939000000000003831601702586,72939.000000000000000000000000000000,10,53739.300000000002910383045673370361,50302.000000000000000000000000000000,4528.224694941950474458280950784683,696948.239151220070198178291320800781,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _SHIJIAN-6 02B (SJ-6 02B),10,CATCH_Eigen,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,8,23556,23556,0.050336999999999999799715766358,50337.000000000000000000000000000000,10,50190.599999999998544808477163314819,50054.000000000000000000000000000000,14.560677441312504853954123973381,306267.044092082360293716192245483398,0.000000000000000000000000000000,0.000000000000000000000000000000
