Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used
11,STARLINK-30375          _CUTE-1.7+APD II (CO-65) ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.037053000000000002600586412882,37053.000000000000000000000000000000,28348.299999999999272404238581657410,25090.000000000000000000000000000000,4776.351700208387228485662490129471,2417685.051206460688263177871704101562,4776.368215957512802560813724994659,2417685.050588245969265699386596679688,0.000618214718997478485107421875,0.016515749125574075151234865189,23554
12,STARLINK-30375          _CANX-2                  ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025309000000000001634470336853,25309.000000000000000000000000000000,25194.200000000000727595761418342590,25126.000000000000000000000000000000,10.501489283062536372881368151866,2138212.999877705704420804977416992188,10.501222029000114588370706769638,2138213.005191610660403966903686523438,0.005313904955983161926269531250,0.000267254062421784510661382228,23554
13,STARLINK-30375          _SHIJIAN-6 03B (SJ-6 03B),ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.040579999999999998017141678019,40580.000000000000000000000000000000,28600.599999999998544808477163314819,25078.000000000000000000000000000000,3912.683454097005324001656845211983,1969920.006108516361564397811889648438,3912.658169168202675791690126061440,1969919.996198580600321292877197265625,0.009909935761243104934692382812,0.025284928802648209966719150543,23554
14,STARLINK-30375          _COSMO-SKYMED 3          ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025243999999999999078736934166,25244.000000000000000000000000000000,25126.200000000000727595761418342590,25052.000000000000000000000000000000,9.313882560068766025551667553373,922993.631322376430034637451171875000,9.313926564154776599480101140216,922993.632971267565153539180755615234,0.001648891135118901729583740234,0.000044004086010573928433586843,23554
15,STARLINK-30375          _SPIRALE A               ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.049494000000000003269828852126,49494.000000000000000000000000000000,33307.300000000002910383045673370361,30678.000000000000000000000000000000,677.044677534009110786428209394217,350272.510936567850876599550247192383,677.020601614806764700915664434433,350272.556939156726002693176269531250,0.046002588875126093626022338867,0.024075919202346085512544959784,23554
16,STARLINK-30375          _SPIRALE B               ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.031538999999999997592148304193,31539.000000000000000000000000000000,30902.200000000000727595761418342590,30786.000000000000000000000000000000,10338.873971730305129312910139560699,2413743.085213804617524147033691406250,10338.877903239290390047244727611542,2413743.123350047972053289413452148438,0.038136243354529142379760742188,0.003931508985260734334588050842,23554
17,STARLINK-30375          _NANOSAT 1B              ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.040467000000000002968292278638,40467.000000000000000000000000000000,26870.599999999998544808477163314819,25306.000000000000000000000000000000,22.959981276399169303203962044790,2316384.103083853144198656082153320312,22.959858215294399741424058447592,2316384.104121658485382795333862304688,0.001037805341184139251708984375,0.000123061104769561779903597198,23554
18,STARLINK-30375          _APRIZESAT 3             ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025430000000000001214583988940,25430.000000000000000000000000000000,25295.299999999999272404238581657410,25215.000000000000000000000000000000,41.222012287437372890508413547650,1101913.949610987911000847816467285156,41.222059120177512170357658760622,1101913.959615676896646618843078613281,0.010004688985645771026611328125,0.000046832740139279849245212972,23554
19,STARLINK-30375          _SBSS (USA 216)          ,ANCAS,8,7,2419200.000000000000000000000000000000,714.630924505084180964331608265638,8,23696,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.040926999999999998103294984730,40927.000000000000000000000000000000,28308.500000000000000000000000000000,25297.000000000000000000000000000000,38.709087455991230797280877595767,2166285.857697981875389814376831054688,38.708182559321635096694080857560,2166285.868312299717217683792114257812,0.010614317841827869415283203125,0.000904896669595700586796738207,23695
20,STARLINK-30375          _SHIJIAN-6 04A (SJ-6 04A),ANCAS,8,7,2419200.000000000000000000000000000000,715.312923039912334388645831495523,8,23675,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025351999999999999535482686497,25352.000000000000000000000000000000,25173.700000000000727595761418342590,25096.000000000000000000000000000000,14.849892062481282906105661822949,112018.358419894226244650781154632568,14.850084552413990834907053795177,112018.357387148789712227880954742432,0.001032745436532422900199890137,0.000192489932707928801391972229,23674
21,STARLINK-30375          _SHIJIAN-6 04B (SJ-6 04B),ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.038101999999999996981969729859,38102.000000000000000000000000000000,28544.700000000000727595761418342590,25035.000000000000000000000000000000,19.920806002715977456318796612322,1599412.450458703562617301940917968750,26.693002172840024854849616531283,1602291.400820850161835551261901855469,2878.950362146599218249320983886719,6.772196170124047398530819918960,23554
22,STARLINK-30375          _TACSAT 4                ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.029880000000000000309752223870,29880.000000000000000000000000000000,29502.599999999998544808477163314819,29394.000000000000000000000000000000,403.170410806034794859442627057433,107517.809693587609217502176761627197,403.170030606508419168676482513547,107517.810022797450073994696140289307,0.000329209840856492519378662109,0.000380199526375690766144543886,23554
23,STARLINK-30375          _NUSTAR                  ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.040675999999999996881161479223,40676.000000000000000000000000000000,27812.799999999999272404238581657410,25162.000000000000000000000000000000,5.334856197362253027449696674012,1540003.286209457553923130035400390625,5.334777552345826734381262212992,1540003.288784062024205923080444335938,0.002574604470282793045043945312,0.000078645016426293068434461020,23554
24,STARLINK-30375          _EXPRESS-MD2             ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.026266000000000001152189454956,26266.000000000000000000000000000000,26073.500000000000000000000000000000,25987.000000000000000000000000000000,195.350448868612801334165851585567,1876067.116357452701777219772338867188,195.374791622603765972598921507597,1876067.116394314914941787719726562500,0.000036862213164567947387695312,0.024342753990964638433069922030,23554
25,STARLINK-30375          _SMDC ONE 1.2            ,ANCAS,8,7,2419200.000000000000000000000000000000,715.497667486547697990317828953266,8,23668,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.041084000000000002461586490199,41084.000000000000000000000000000000,29248.799999999999272404238581657410,25555.000000000000000000000000000000,83.751756894487172644403472077101,1284186.934631349518895149230957031250,83.755030495521552325044467579573,1284186.925276312045753002166748046875,0.009355037473142147064208984375,0.003273601034379680640995502472,23665
26,STARLINK-30375          _CINEMA                  ,ANCAS,8,7,2419200.000000000000000000000000000000,710.280387280144282158289570361376,8,23836,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025943000000000000782041098546,25943.000000000000000000000000000000,25801.700000000000727595761418342590,25730.000000000000000000000000000000,87.273068710026876715346588753164,11590.528291382561292266473174095154,87.273757788110543742732261307538,11590.536632845227359212003648281097,0.008341462666066945530474185944,0.000689078083667027385672554374,23833
27,STARLINK-30375          _AEROCUBE 4.5A           ,ANCAS,8,7,2419200.000000000000000000000000000000,707.669585429995777303702197968960,8,23927,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.039698999999999998178346061195,39699.000000000000000000000000000000,29415.400000000001455191522836685181,25796.000000000000000000000000000000,56.120867808290228140322142280638,1021495.339309649891220033168792724609,56.120022720789791037532268092036,1021495.347750329528935253620147705078,0.008440679637715220451354980469,0.000845087500437102789874188602,23926
28,STARLINK-30375          _ARIRANG-5 (KOMPSAT-5)   ,ANCAS,8,7,2419200.000000000000000000000000000000,717.859096274235525925178080797195,8,23591,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025663999999999999312993992362,25664.000000000000000000000000000000,25473.500000000000000000000000000000,25383.000000000000000000000000000000,302.806404438547133395331911742687,1421631.111321992939338088035583496094,302.804210072700925593380816280842,1421631.101459333905950188636779785156,0.009862659033387899398803710938,0.002194365846207801951095461845,23590
29,STARLINK-30375          _CASSIOPE                ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.039050000000000001376676550535,39050.000000000000000000000000000000,29038.900000000001455191522836685181,25748.000000000000000000000000000000,158.494710429983086896754684858024,2216513.888108919374644756317138671875,158.490800642064868952729739248753,2216513.886838225647807121276855468750,0.001270693726837635040283203125,0.003909787918217944024945609272,23554
30,STARLINK-30375          _POPACS 1                ,ANCAS,8,7,2419200.000000000000000000000000000000,708.659233220197734226530883461237,8,23892,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.026259999999999998621103003416,26260.000000000000000000000000000000,26117.700000000000727595761418342590,26036.000000000000000000000000000000,73.687078802923920761713816318661,2161036.739045148715376853942871093750,73.684708260800519497024652082473,2161036.739393095485866069793701171875,0.000347946770489215850830078125,0.002370542123401264689164236188,23890
31,STARLINK-30375          _POPACS 2                ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.042098999999999997534416706912,42099.000000000000000000000000000000,29369.000000000000000000000000000000,26004.000000000000000000000000000000,30.479885063942376177692494820803,469525.435404502204619348049163818359,30.472228919439640293376214685850,469525.444146094203460961580276489258,0.008741591998841613531112670898,0.007656144502735884316280134954,23554
32,STARLINK-30375          _POPACS 3                ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.026075999999999998485433749806,26076.000000000000000000000000000000,25955.299999999999272404238581657410,25869.000000000000000000000000000000,155.827117932272926736914087086916,2051753.541479632491245865821838378906,155.820110510520294155867304652929,2051753.539673451334238052368164062500,0.001806181157007813453674316406,0.007007421752632581046782433987,23554
33,STARLINK-30375          _ZACUBE-1 (TSHEPISOSAT)  ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.040213999999999999745980971966,40214.000000000000000000000000000000,29775.099999999998544808477163314819,25046.000000000000000000000000000000,56.520687754021402326998213538900,830289.675186664215289056301116943359,56.520551459874816657702467637137,830289.674906478729099035263061523438,0.000280185486190021038055419922,0.000136294146585669295745901763,23554
34,STARLINK-30375          _SKYSAT-A                ,ANCAS,8,7,2419200.000000000000000000000000000000,715.765254085557558028085622936487,8,23654,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025350000000000001004751837286,25350.000000000000000000000000000000,25201.299999999999272404238581657410,25116.000000000000000000000000000000,19.730100674313614916854930925183,559276.377355561824515461921691894531,19.730563154003522896573485923000,559276.384140334906987845897674560547,0.006784773082472383975982666016,0.000462479689907979718554997817,23653
35,STARLINK-30375          _DUBAISAT-2              ,ANCAS,8,7,2419200.000000000000000000000000000000,717.651668156350865501735825091600,8,23591,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.038301000000000001710631636342,38301.000000000000000000000000000000,28835.099999999998544808477163314819,25174.000000000000000000000000000000,1351.056174905868147106957621872425,2414672.591629520524293184280395507812,1351.048942201596901213633827865124,2414672.582576256711035966873168945312,0.009053263813257217407226562500,0.007232704271245893323794007301,23590
36,STARLINK-30375          _STSAT-3                 ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025406000000000001498579038639,25406.000000000000000000000000000000,25281.400000000001455191522836685181,25203.000000000000000000000000000000,8.012992846954187342589648324065,620611.630648380960337817668914794922,8.012973151680617078795876295771,620611.630488381953909993171691894531,0.000159999006427824497222900391,0.000019695273570263793772028293,23554
37,STARLINK-30375          _TRITON-1                ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.041176999999999998325339589655,41177.000000000000000000000000000000,28983.000000000000000000000000000000,25509.000000000000000000000000000000,49.910384905314188586089585442096,748536.059134303708560764789581298828,49.909390941039191602612845599651,748536.051428403705358505249023437500,0.007705900003202259540557861328,0.000993964274996983476739842445,23554
38,STARLINK-30375          _DELFI-N3XT              ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025718000000000001276090344504,25718.000000000000000000000000000000,25590.099999999998544808477163314819,25508.000000000000000000000000000000,16.191240257213213027398523990996,28480.470062485390371875837445259094,16.191574444135962806967654614709,28480.469748991934466175734996795654,0.000313493455905700102448463440,0.000334186922749779569130623713,23554
39,STARLINK-30375          _CUBEBUG-2 (LO-74)       ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.040628999999999998449240479204,40629.000000000000000000000000000000,28508.099999999998544808477163314819,25186.000000000000000000000000000000,120.764159655469939025351777672768,1847869.757726386887952685356140136719,120.764193076917450753171578980982,1847869.757308572297915816307067871094,0.000417814590036869049072265625,0.000033421447511727819801308215,23554
40,STARLINK-30375          _NEE-02 KRYSAOR          ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025474000000000000115685239166,25474.000000000000000000000000000000,25412.700000000000727595761418342590,25346.000000000000000000000000000000,28.353049844513758870334640960209,474877.013256978825666010379791259766,28.353370195234756323543479084037,474877.014041802263818681240081787109,0.000784823438152670860290527344,0.000320350720997453208838123828,23554
41,STARLINK-30375          _FUNCUBE-1 (AO-73)       ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.040355000000000001980637875931,40355.000000000000000000000000000000,27238.500000000000000000000000000000,25011.000000000000000000000000000000,46.015303965633101768162305234000,169933.244614665716653689742088317871,46.015195771884300768306275131181,169933.245023265888448804616928100586,0.000408600171795114874839782715,0.000108193748800999856030102819,23554
42,STARLINK-30375          _UWE-3                   ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025232000000000000955457934992,25232.000000000000000000000000000000,25188.599999999998544808477163314819,25107.000000000000000000000000000000,2.754143790612417763696839756449,1635327.417538963491097092628479003906,2.754309841591522367565403328626,1635327.415917401434853672981262207031,0.001621562056243419647216796875,0.000166050979104603868563572178,23554
43,STARLINK-30375          _ALICE                   ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.038664999999999997981614541231,38665.000000000000000000000000000000,28709.700000000000727595761418342590,25389.000000000000000000000000000000,113.816434016364311787583574187011,1306335.137258273782208561897277832031,113.818380113900715855379530694336,1306335.135225744685158133506774902344,0.002032529097050428390502929688,0.001946097536404067795956507325,23554
44,STARLINK-30375          _SMDC ONE 2.4            ,ANCAS,8,7,2419200.000000000000000000000000000000,718.342237560058606504753697663546,8,23570,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025540000000000000202060590482,25540.000000000000000000000000000000,25433.099999999998544808477163314819,25357.000000000000000000000000000000,104.204130834351587964192731305957,2085541.699969951994717121124267578125,104.205331943168303610036673489958,2085541.701197176240384578704833984375,0.001227224245667457580566406250,0.001201108816715645843942184001,23569
45,STARLINK-30375          _MCUBED-2                ,ANCAS,8,7,2419200.000000000000000000000000000000,710.386997682591186276113148778677,8,23836,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.041161999999999997201793888735,41162.000000000000000000000000000000,29104.700000000000727595761418342590,25526.000000000000000000000000000000,14.783590358593324154412584903184,1756950.115785632980987429618835449219,14.782315567997368788155654328875,1756950.106133904540911316871643066406,0.009651728440076112747192382812,0.001274790595955366256930574309,23833
46,STARLINK-30375          _TACSAT 6                ,ANCAS,8,7,2419200.000000000000000000000000000000,711.415810678482785078813321888447,8,23801,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025596000000000000695887791835,25596.000000000000000000000000000000,25543.400000000001455191522836685181,25467.000000000000000000000000000000,19.441012150551344461746339220554,1708722.963819774100556969642639160156,19.441005127547992259451348218136,1708722.963612078921869397163391113281,0.000207695178687572479248046875,0.000007023003352202294991002418,23800
47,STARLINK-30375          _SMDC ONE 2.3            ,ANCAS,8,7,2419200.000000000000000000000000000000,711.326355304775802324002142995596,8,23801,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.041080999999999999461319788452,41081.000000000000000000000000000000,28337.200000000000727595761418342590,25478.000000000000000000000000000000,35.347830424843166952086903620511,1552575.504817795706912875175476074219,35.349039611811598149415658554062,1552575.497392917284741997718811035156,0.007424878422170877456665039062,0.001209186968431197328754933551,23800
48,STARLINK-30375          _COSMOS 2493 (SKRL-756 1),ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025187000000000001054267784184,25187.000000000000000000000000000000,25126.700000000000727595761418342590,25061.000000000000000000000000000000,22.383938273552953290845834999345,343058.875307132140733301639556884766,22.383922293895377464423290803097,343058.875442496617324650287628173828,0.000135364476591348648071289062,0.000015979657575826422544196248,23554
49,STARLINK-30375          _COSMOS 2494 (SKRL-756 2),ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.040683999999999997942978779975,40684.000000000000000000000000000000,27583.799999999999272404238581657410,25196.000000000000000000000000000000,36.886346769806330314622755395249,1123777.344924843404442071914672851562,43.215553862356806291700195288286,1126655.357664872892200946807861328125,2878.012740029487758874893188476562,6.329207092550475977077439893037,23554
50,STARLINK-30375          _BUGSAT-1 (TITA)         ,ANCAS,8,7,2419200.000000000000000000000000000000,715.615014611228502872108947485685,8,23661,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025593000000000001165068042042,25593.000000000000000000000000000000,25527.700000000000727595761418342590,25456.000000000000000000000000000000,19.905451367559081177205371204764,1211633.623327798675745725631713867188,19.905454809126478465941545437090,1211633.623707278165966272354125976562,0.000379479490220546722412109375,0.000003441567397288736174232326,23659
51,STARLINK-30375          _QB50P1                  ,ANCAS,8,7,2419200.000000000000000000000000000000,716.334576145965456817066296935081,8,23640,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.037668000000000000093702823278,37668.000000000000000000000000000000,28659.799999999999272404238581657410,25104.000000000000000000000000000000,19.458215065497331153210325282998,2261639.374309808947145938873291015625,19.457864618569395531721966108307,2261639.364436573814600706100463867188,0.009873235132545232772827148438,0.000350446927935621488359174691,23638
52,STARLINK-30375          _DTUSAT-2                ,ANCAS,8,7,2419200.000000000000000000000000000000,717.254781440364354239136446267366,8,23605,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025119999999999999967803532286,25120.000000000000000000000000000000,25079.200000000000727595761418342590,25020.000000000000000000000000000000,3.138830372589805683958275039913,1094223.537177410908043384552001953125,3.138831084918701996855361358030,1094223.537162042455747723579406738281,0.000015368452295660972595214844,0.000000712328896312897086318117,23602
53,STARLINK-30375          _QB50P2                  ,ANCAS,8,7,2419200.000000000000000000000000000000,717.215049658884254313306882977486,8,23612,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.040368000000000001104005775687,40368.000000000000000000000000000000,28583.400000000001455191522836685181,25031.000000000000000000000000000000,11.673282342684954571154776203912,2256378.530363569036126136779785156250,11.673547011384034277625687536784,2256378.527900779154151678085327148438,0.002462789881974458694458007812,0.000264668699079706470911332872,23611
54,STARLINK-30375          _AEROCUBE 6A             ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025281000000000001387556736177,25281.000000000000000000000000000000,25230.299999999999272404238581657410,25169.000000000000000000000000000000,62.081065932668600737542874412611,1365348.228232189547270536422729492188,62.081037593958228626433992758393,1365348.229817290790379047393798828125,0.001585101243108510971069335938,0.000028338710372111108881654218,23554
55,STARLINK-30375          _AEROCUBE 6B             ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.040566999999999998893773778263,40567.000000000000000000000000000000,27102.700000000000727595761418342590,25158.000000000000000000000000000000,17.167810830733579052775894524530,721046.213397055864334106445312500000,17.167745739495167356380989076570,721046.211883986718021333217620849609,0.001513069146312773227691650391,0.000065091238411696394905447960,23554
56,STARLINK-30375          _UKUBE-1                 ,ANCAS,8,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,23556,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.025127000000000000029531932455,25127.000000000000000000000000000000,25049.400000000001455191522836685181,24970.000000000000000000000000000000,5182.952583037209478789009153842926,2417493.159911103546619415283203125000,5198.291983676949712389614433050156,2414619.409359193872660398483276367188,2873.750551909673959016799926757812,15.339400639740233600605279207230,23554
57,STARLINK-30375          _TECHDEMOSAT-1 (TDS-1)   ,ANCAS,8,7,2419200.000000000000000000000000000000,718.669675355081267298373859375715,8,23563,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.037622000000000002661870723841,37622.000000000000000000000000000000,28454.299999999999272404238581657410,25038.000000000000000000000000000000,15.027335695527781922464782837778,471668.658597846515476703643798828125,15.027264811564121416154193866532,471668.657826915616169571876525878906,0.000770930899307131767272949219,0.000070883963660506310588971246,23560
