Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used
719,STARLINK-30375          _YAOGAN-30 10C           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.123869999999999994000354774926,123870.000000000000000000000000000000,106921.000000000000000000000000000000,104962.000000000000000000000000000000,15.542769669635038809474281151779,1232201.353730185423046350479125976562,15.542769870860544401125480362680,1232201.353752349503338336944580078125,0.000022164080291986465454101562,0.000000201225505591651199210901,100963
720,STARLINK-30375          _TIANQI-14               ,ANCAS,16,15,2419200.000000000000000000000000000000,358.623714314143683168367715552449,16,101176,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.127559000000000005714539952351,127559.000000000000000000000000000000,107218.199999999997089616954326629639,104835.000000000000000000000000000000,24.585447780920311799945920938626,1911650.404214885085821151733398437500,24.585447985513670943191755213775,1911650.404260833980515599250793457031,0.000045948894694447517395019531,0.000000204593359143245834275149,101173
721,STARLINK-30375          _STARLINK-3004           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.113769999999999996131982982206,113770.000000000000000000000000000000,106658.800000000002910383045673370361,105801.000000000000000000000000000000,8.557981123878223073120352637488,2179059.206769569311290979385375976562,8.557981117493451250766156590544,2179059.206774616613984107971191406250,0.000005047302693128585815429688,0.000000006384771822354196046945,100963
722,STARLINK-30375          _STARLINK-3005           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.120399000000000006016520615049,120399.000000000000000000000000000000,106402.800000000002910383045673370361,104779.000000000000000000000000000000,25.423170913111157176444976357743,2389469.782965815160423517227172851562,25.423170670922505820499281981029,2389469.782990050502121448516845703125,0.000024235341697931289672851562,0.000000242188651355945694376715,100963
723,STARLINK-30375          _YAOGAN-30 11A           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.127760000000000012443379659999,127760.000000000000000000000000000000,107438.300000000002910383045673370361,105067.000000000000000000000000000000,37.401191863398317138944548787549,646789.221987593336962163448333740234,37.401192038055192767842527246103,646789.221956669585779309272766113281,0.000030923751182854175567626953,0.000000174656875628897978458554,100963
724,STARLINK-30375          _TIANQI-15               ,ANCAS,16,15,2419200.000000000000000000000000000000,359.029475829291925492725567892194,16,101071,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.152539000000000007917222433207,152539.000000000000000000000000000000,109780.399999999994179233908653259277,104963.000000000000000000000000000000,4843.856100046807114267721772193909,2416218.792699011974036693572998046875,4843.856086029783000412862747907639,2416218.792654795572161674499511718750,0.000044216401875019073486328125,0.000014017024113854859024286270,101068
725,STARLINK-30375          _YAOGAN-30 11B           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.119492000000000000992095294805,119492.000000000000000000000000000000,106530.100000000005820766091346740723,105023.000000000000000000000000000000,30.456245218882717296082773827948,1527254.902486588573083281517028808594,30.456245200285312790811076411046,1527254.902498043142259120941162109375,0.000011454569175839424133300781,0.000000018597404505271697416902,100963
726,STARLINK-30375          _YAOGAN-30 11C           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.123058000000000000717648163118,123058.000000000000000000000000000000,106701.199999999997089616954326629639,104783.000000000000000000000000000000,1461.194084116666545014595612883568,2416311.721248804591596126556396484375,1461.194057127811674945405684411526,2416311.721010624431073665618896484375,0.000238180160522460937500000000,0.000026988854870069189928472042,100963
727,STARLINK-30375          _MONOLITH                ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.110036999999999995925037410416,110037.000000000000000000000000000000,105658.899999999994179233908653259277,105121.000000000000000000000000000000,10305.940294195728711201809346675873,1670.405060416912419896107167005539,10305.997247170547780115157365798950,1673.918959345326584298163652420044,3.513898928414164402056485414505,0.056952974819068913348019123077,100963
728,STARLINK-30375          _STARLINK-3090           ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.107748999999999997556621167405,107749.000000000000000000000000000000,105395.500000000000000000000000000000,105096.000000000000000000000000000000,17.470424246854854288812930462882,2052201.832217271905392408370971679688,17.470424277779880384287025663070,2052201.832201970042660832405090332031,0.000015301862731575965881347656,0.000000030925026095474095200188,100963
