Test Name,Test ID,Algorithm Name,Degree,timeIntervalSizeSec,segmentSizeSec,Tmin Factor,numberOfPointsPerSegment,initialNumberOfPoints,Number of Points,runTimeSec,runTimeMicro,numberOfIterations,avgTimeMicro,minTimeMicro,TCA Distance,TCA Time,TOLd,TOLt
STARLINK-30375          _SURCAL 150B             ,1,SBO ANCAS,7,2419200.000000000000000000000000000000,716.764153416276371899584773927927,0.125000000000000000000000000000,8,23626,31162,0.051906000000000000749178497017,51906.000000000000000000000000000000,10,39173.400000000001455191522836685181,35819.000000000000000000000000000000,26.161069820867624002858065068722,969048.642343273735605180263519287109,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _USA 119                 ,2,SBO ANCAS,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,8,23556,28428,0.033417000000000002257749542878,33417.000000000000000000000000000000,10,33177.900000000001455191522836685181,33107.000000000000000000000000000000,58.562882336936134208826842950657,1716001.556708506541326642036437988281,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SWAS                    ,3,SBO ANCAS,7,2419200.000000000000000000000000000000,717.762194048456535711011383682489,0.125000000000000000000000000000,8,23591,30808,0.051612999999999999156674590495,51613.000000000000000000000000000000,10,41277.300000000002910383045673370361,35100.000000000000000000000000000000,12335.939036683676022221334278583527,2417319.147842212580144405364990234375,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _PROBA-1                 ,4,SBO ANCAS,7,2419200.000000000000000000000000000000,717.921849808712067897431552410126,0.125000000000000000000000000000,8,23584,30847,0.035748000000000001996625087486,35748.000000000000000000000000000000,10,35503.900000000001455191522836685181,35400.000000000000000000000000000000,4454.511631799386123020667582750320,1960828.030317858327180147171020507812,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SORCE                   ,5,SBO ANCAS,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,8,23556,30836,0.051832999999999997131627793578,51833.000000000000000000000000000000,10,38965.400000000001455191522836685181,35463.000000000000000000000000000000,20.024559044316625033843592973426,44426.196226925851078703999519348145,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SHIJIAN-6 01B (SJ-6 01B),6,SBO ANCAS,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,8,23556,30681,0.035429000000000002157385381452,35429.000000000000000000000000000000,10,35155.000000000000000000000000000000,35082.000000000000000000000000000000,3925.820176489122786733787506818771,1756482.803429899271577596664428710938,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _JB-3 3 (ZY 2C)          ,7,SBO ANCAS,7,2419200.000000000000000000000000000000,713.241677062510802898032125085592,0.125000000000000000000000000000,8,23738,31032,0.057248000000000000275779399317,57248.000000000000000000000000000000,10,38461.800000000002910383045673370361,35560.000000000000000000000000000000,27.267855770257124703448425862007,1155396.860218933084979653358459472656,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _HELIOS 2A               ,8,SBO ANCAS,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,8,23556,30840,0.035508999999999998897770581152,35509.000000000000000000000000000000,10,35236.400000000001455191522836685181,35165.000000000000000000000000000000,11.237631470455939464159200724680,1043625.757329646032303571701049804688,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _REIMEI (INDEX)          ,9,SBO ANCAS,7,2419200.000000000000000000000000000000,718.207182502749333252722863107920,0.125000000000000000000000000000,8,23577,30812,0.057047000000000000485833595576,57047.000000000000000000000000000000,10,37790.699999999997089616954326629639,35463.000000000000000000000000000000,4528.224694973145233234390616416931,696948.239150772569701075553894042969,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SHIJIAN-6 02B (SJ-6 02B),10,SBO ANCAS,7,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,8,23556,30778,0.035458999999999997465582879386,35459.000000000000000000000000000000,10,35146.400000000001455191522836685181,35079.000000000000000000000000000000,14.560677079854491111632341926452,306267.044084041554015129804611206055,0.000000010000000000000000209226,0.000100000000000000004792173602
