Test Name,Test ID,Algorithm Name,Degree,timeIntervalSizeSec,segmentSizeSec,Tmin Factor,numberOfPointsPerSegment,initialNumberOfPoints,Number of Points,runTimeSec,runTimeMicro,numberOfIterations,avgTimeMicro,minTimeMicro,TCA Distance,TCA Time,TOLd,TOLt
STARLINK-30375          _SURCAL 150B             ,1,ANCAS,15,2419200.000000000000000000000000000000,358.382076708138185949792386963964,0.062500000000000000000000000000,16,101251,101248,0.124073000000000002729372283738,124073.000000000000000000000000000000,10,107305.699999999997089616954326629639,105370.000000000000000000000000000000,26.161069457194194853855151450261,969048.642346159555017948150634765625,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _USA 119                 ,2,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.127854999999999996429522752805,127855.000000000000000000000000000000,10,110389.600000000005820766091346740723,108384.000000000000000000000000000000,58.562885490613851402486034203321,1716001.556711200624704360961914062500,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _SWAS                    ,3,ANCAS,15,2419200.000000000000000000000000000000,358.881097024228267855505691841245,0.062500000000000000000000000000,16,101101,101098,0.124357999999999996321164985602,124358.000000000000000000000000000000,10,106623.600000000005820766091346740723,104606.000000000000000000000000000000,12335.938915007576724747195839881897,2417319.147841631434857845306396484375,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _PROBA-1                 ,4,ANCAS,15,2419200.000000000000000000000000000000,358.960924904356033948715776205063,0.062500000000000000000000000000,16,101086,101083,0.117307999999999995610622249842,117308.000000000000000000000000000000,10,106877.500000000000000000000000000000,105617.000000000000000000000000000000,4454.511590007177801453508436679840,1960828.030316944466903805732727050781,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _SORCE                   ,5,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.125127999999999989233501196395,125128.000000000000000000000000000000,10,107388.800000000002910383045673370361,105357.000000000000000000000000000000,20.024557926847244004875392420217,44426.196220136203919537365436553955,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _SHIJIAN-6 01B (SJ-6 01B),6,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.106462000000000001076472244677,106462.000000000000000000000000000000,10,105242.600000000005820766091346740723,104950.000000000000000000000000000000,3925.820232143365956289926543831825,1756482.803425987018272280693054199219,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _JB-3 3 (ZY 2C)          ,7,ANCAS,15,2419200.000000000000000000000000000000,356.620838531255401449016062542796,0.062500000000000000000000000000,16,101746,101743,0.106176000000000006484590642231,106176.000000000000000000000000000000,10,105904.800000000002910383045673370361,105814.000000000000000000000000000000,27.267853983310999410605290904641,1155396.860215558204799890518188476562,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _HELIOS 2A               ,8,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.118216000000000001635136470668,118216.000000000000000000000000000000,10,106002.500000000000000000000000000000,104573.000000000000000000000000000000,11.237631053763125876798767421860,1043625.757329417159780859947204589844,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _REIMEI (INDEX)          ,9,ANCAS,15,2419200.000000000000000000000000000000,359.103591251374666626361431553960,0.062500000000000000000000000000,16,101041,101038,0.116819000000000006167510946398,116819.000000000000000000000000000000,10,107007.500000000000000000000000000000,105824.000000000000000000000000000000,4528.224695207743934588506817817688,696948.239150796551257371902465820312,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _SHIJIAN-6 02B (SJ-6 02B),10,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.125377999999999989455545801320,125378.000000000000000000000000000000,10,106950.500000000000000000000000000000,104545.000000000000000000000000000000,14.560677007430591345382708823308,306267.044088110094889998435974121094,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _CUTE-1.7+APD II (CO-65) ,11,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.126357999999999998097521825002,126358.000000000000000000000000000000,10,107502.100000000005820766091346740723,105154.000000000000000000000000000000,4776.368266477546058013103902339935,2417685.050650625489652156829833984375,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _CANX-2                  ,12,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.117139999999999994129140645782,117140.000000000000000000000000000000,10,106406.399999999994179233908653259277,105114.000000000000000000000000000000,10.501222205589376912371335492935,2138213.005180079489946365356445312500,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _SHIJIAN-6 03B (SJ-6 03B),13,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.108257999999999993123722674682,108258.000000000000000000000000000000,10,105510.899999999994179233908653259277,105117.000000000000000000000000000000,3912.658174877251440193504095077515,1969919.996133601060137152671813964844,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _COSMO-SKYMED 3          ,14,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.112611000000000002763123063687,112611.000000000000000000000000000000,10,105800.899999999994179233908653259277,105006.000000000000000000000000000000,9.313926242156123080917495826725,922993.632975926739163696765899658203,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _SPIRALE A               ,15,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.148050999999999988165910735916,148051.000000000000000000000000000000,10,131297.600000000005820766091346740723,129309.000000000000000000000000000000,677.020613443632669259386602789164,350272.544699493388179689645767211914,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _SPIRALE B               ,16,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.140622999999999997999822198835,140623.000000000000000000000000000000,10,131079.000000000000000000000000000000,129904.000000000000000000000000000000,10338.877756010724624502472579479218,2413743.085875792894512414932250976562,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _NANOSAT 1B              ,17,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.119922000000000000818900502964,119922.000000000000000000000000000000,10,107467.300000000002910383045673370361,105821.000000000000000000000000000000,22.959857141832170412953928462230,2316384.104114788584411144256591796875,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _APRIZESAT 3             ,18,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.126355999999999996097344023838,126356.000000000000000000000000000000,10,107616.300000000002910383045673370361,105490.000000000000000000000000000000,41.222059063825426505900395568460,1101913.959610505728051066398620605469,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _SBSS (USA 216)          ,19,ANCAS,15,2419200.000000000000000000000000000000,357.315462252542090482165804132819,0.062500000000000000000000000000,16,101551,101548,0.125901999999999986146193009517,125902.000000000000000000000000000000,10,108040.399999999994179233908653259277,105947.000000000000000000000000000000,38.708182495008287560267490334809,2166285.868297653738409280776977539062,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _SHIJIAN-6 04A (SJ-6 04A),20,ANCAS,15,2419200.000000000000000000000000000000,357.656461519956167194322915747762,0.062500000000000000000000000000,16,101461,101458,0.126723000000000002307487534381,126723.000000000000000000000000000000,10,107312.000000000000000000000000000000,105062.000000000000000000000000000000,14.850084696168908138247388706077,112018.357395609054947271943092346191,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _SHIJIAN-6 04B (SJ-6 04B),21,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.116411000000000000587085935422,116411.000000000000000000000000000000,10,106001.600000000005820766091346740723,104755.000000000000000000000000000000,19.920209847702555094883791753091,1599412.460223844973370432853698730469,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _TACSAT 4                ,22,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.131319999999999992290611317003,131320.000000000000000000000000000000,10,124580.000000000000000000000000000000,123791.000000000000000000000000000000,403.169941187464530685247154906392,107517.801639312368934042751789093018,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _NUSTAR                  ,23,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.127003000000000004776623541147,127003.000000000000000000000000000000,10,107554.000000000000000000000000000000,105300.000000000000000000000000000000,5.334777359798058782303087355103,1540003.288769259350374341011047363281,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _EXPRESS-MD2             ,24,ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,100963,0.117081000000000004512834550496,117081.000000000000000000000000000000,10,109306.199999999997089616954326629639,108390.000000000000000000000000000000,195.374733279135085695088491775095,1876067.117536549456417560577392578125,0.000000000000000000000000000000,0.000000000000000000000000000000
STARLINK-30375          _SMDC ONE 1.2            ,25,ANCAS,15,2419200.000000000000000000000000000000,357.748833743273848995158914476633,0.062500000000000000000000000000,16,101431,101428,0.127544999999999991713295344198,127545.000000000000000000000000000000,10,108990.600000000005820766091346740723,106843.000000000000000000000000000000,83.755022404043913297755352687091,1284186.925226393388584256172180175781,0.000000000000000000000000000000,0.000000000000000000000000000000
