Test Name,Test ID,Algorithm Name,Degree,timeIntervalSizeSec,segmentSizeSec,Tmin Factor,numberOfPointsPerSegment,initialNumberOfPoints,Number of Points,runTimeSec,runTimeMicro,numberOfIterations,avgTimeMicro,minTimeMicro,TCA Distance,TCA Time,TOLd,TOLt
0 COSMOS 44_0 VANGUARD 1,1,CATCH_Eigen,15,2419200.000000000000000000000000000000,368.540189929111477340484270825982,0.062500000000000000000000000000,16,98461,98461,0.350187999999999999278799123203,350188.000000000000000000000000000000,10,340304.299999999988358467817306518555,338708.000000000000000000000000000000,158.259046125994018439087085425854,2063355.387221580138429999351501464844,0.000000000000000000000000000000,0.000000000000000000000000000000
0 COSMOS 44_0 VANGUARD 2,2,CATCH_Eigen,15,2419200.000000000000000000000000000000,368.540189929111477340484270825982,0.062500000000000000000000000000,16,98461,98461,0.353513000000000021660895299647,353513.000000000000000000000000000000,10,334558.200000000011641532182693481445,331853.000000000000000000000000000000,658.060107277816314308438450098038,88295.544339370564557611942291259766,0.000000000000000000000000000000,0.000000000000000000000000000000
0 COSMOS 44_0 VANGUARD R/B,3,CATCH_Eigen,15,2419200.000000000000000000000000000000,368.540189929111477340484270825982,0.062500000000000000000000000000,16,98461,98461,0.354138000000000008338219004145,354138.000000000000000000000000000000,10,334512.299999999988358467817306518555,332002.000000000000000000000000000000,80.297915862331734615509049035609,1285392.917165549704805016517639160156,0.000000000000000000000000000000,0.000000000000000000000000000000
0 COSMOS 44_0 VANGUARD R/B,4,CATCH_Eigen,15,2419200.000000000000000000000000000000,368.540189929111477340484270825982,0.062500000000000000000000000000,16,98461,98461,0.348590999999999984204634984053,348591.000000000000000000000000000000,10,341932.400000000023283064365386962891,340738.000000000000000000000000000000,403.961618731669034332298906520009,587281.716491483384743332862854003906,0.000000000000000000000000000000,0.000000000000000000000000000000
0 COSMOS 44_0 VANGUARD 3,5,CATCH_Eigen,15,2419200.000000000000000000000000000000,368.540189929111477340484270825982,0.062500000000000000000000000000,16,98461,98461,0.350766000000000022218671347218,350766.000000000000000000000000000000,10,332934.700000000011641532182693481445,330549.000000000000000000000000000000,228.660923355279834368047886528075,1380373.936878173844888806343078613281,0.000000000000000000000000000000,0.000000000000000000000000000000
0 COSMOS 44_0 TIROS 1,6,CATCH_Eigen,15,2419200.000000000000000000000000000000,365.443676535767053792369551956654,0.062500000000000000000000000000,16,99286,99286,0.351702999999999987856824645860,351703.000000000000000000000000000000,10,331242.000000000000000000000000000000,328542.000000000000000000000000000000,30.033620889100831163887050934136,1817265.422856475692242383956909179688,0.000000000000000000000000000000,0.000000000000000000000000000000
0 COSMOS 44_0 TRANSIT 2A,7,CATCH_Eigen,15,2419200.000000000000000000000000000000,368.540189929111477340484270825982,0.062500000000000000000000000000,16,98461,98461,0.348818999999999990180299391795,348819.000000000000000000000000000000,10,330517.700000000011641532182693481445,328016.000000000000000000000000000000,21.437572965222535970042372355238,1451650.533727692207321524620056152344,0.000000000000000000000000000000,0.000000000000000000000000000000
0 COSMOS 44_0 SOLRAD 1 (GREB),8,CATCH_Eigen,15,2419200.000000000000000000000000000000,368.540189929111477340484270825982,0.062500000000000000000000000000,16,98461,98461,0.358903000000000027558400006455,358903.000000000000000000000000000000,10,331235.500000000000000000000000000000,327619.000000000000000000000000000000,31.910948310571608743657634477131,258973.363868802203796803951263427734,0.000000000000000000000000000000,0.000000000000000000000000000000
0 COSMOS 44_0 THOR ABLESTAR R/B,9,CATCH_Eigen,15,2419200.000000000000000000000000000000,368.540189929111477340484270825982,0.062500000000000000000000000000,16,98461,98461,0.348990999999999995662136598185,348991.000000000000000000000000000000,10,330126.099999999976716935634613037109,327565.000000000000000000000000000000,7.266750913903915254365983855678,1599430.947851001983508467674255371094,0.000000000000000000000000000000,0.000000000000000000000000000000
0 COSMOS 44_0 SCOUT X-1 R/B,10,CATCH_Eigen,15,2419200.000000000000000000000000000000,368.540189929111477340484270825982,0.062500000000000000000000000000,16,98461,98461,0.354387000000000007560174708487,354387.000000000000000000000000000000,10,340431.700000000011641532182693481445,338430.000000000000000000000000000000,35.451114234896607513292110525072,1346944.017865217290818691253662109375,0.000000000000000000000000000000,0.000000000000000000000000000000
