Test Name,Test ID,Algorithm Name,Degree,timeIntervalSizeSec,segmentSizeSec,Tmin Factor,numberOfPointsPerSegment,initialNumberOfPoints,Number of Points,runTimeSec,runTimeMicro,numberOfIterations,avgTimeMicro,minTimeMicro,TCA Distance,TCA Time,TOLd,TOLt
CALSPHERE 1             _CALSPHERE 2             ,199,ANCAS,15,1209600.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,5761,5758,0.009913999999999999201971689899,9914.000000000000000000000000000000,1,9914.000000000000000000000000000000,9914.000000000000000000000000000000,115.380849881027600645211350638419,813541.425463170395232737064361572266,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _LCS 1                   ,200,ANCAS,15,1209600.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,5761,5758,0.010035999999999999782174242569,10036.000000000000000000000000000000,1,10036.000000000000000000000000000000,10036.000000000000000000000000000000,1781.725710984185752749908715486526,954118.973615251481533050537109375000,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _TEMPSAT 1               ,201,ANCAS,15,1209600.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,5761,5758,0.010064999999999999294453267851,10065.000000000000000000000000000000,1,10065.000000000000000000000000000000,10065.000000000000000000000000000000,118.585812233475976995578093919903,81124.049287789821391925215721130371,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _CALSPHERE 4A            ,202,ANCAS,15,1209600.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,5761,5758,0.010168999999999999220290369806,10169.000000000000000000000000000000,1,10169.000000000000000000000000000000,10169.000000000000000000000000000000,117.995522137847274279920384287834,837221.084983510663732886314392089844,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _OPS 5712 (P/L 160)      ,203,ANCAS,15,1209600.000000000000000000000000000000,2963.616450553603499429300427436829,0.500000000000000000000000000000,16,6121,6118,0.010854000000000000800137733847,10854.000000000000000000000000000000,1,10854.000000000000000000000000000000,10854.000000000000000000000000000000,285.451857306703971062233904376626,258797.824184348690323531627655029297,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _LES-5                   ,204,ANCAS,15,1209600.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,5761,5758,0.012380999999999999644506587515,12381.000000000000000000000000000000,1,12381.000000000000000000000000000000,12381.000000000000000000000000000000,32323.878031161650142166763544082642,604617.668535169563256204128265380859,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _SURCAL 159              ,205,ANCAS,15,1209600.000000000000000000000000000000,3087.556734471434992883587256073952,0.500000000000000000000000000000,16,5866,5863,0.010241000000000000103028696685,10241.000000000000000000000000000000,1,10241.000000000000000000000000000000,10241.000000000000000000000000000000,113.407893442064363398458226583898,278877.426693287678062915802001953125,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _OPS 5712 (P/L 153)      ,206,ANCAS,15,1209600.000000000000000000000000000000,3093.314389035855128895491361618042,0.500000000000000000000000000000,16,5866,5863,0.010278000000000000677125022719,10278.000000000000000000000000000000,1,10278.000000000000000000000000000000,10278.000000000000000000000000000000,96.371598145250331413080857601017,828064.459727318608202040195465087891,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _SURCAL 150B             ,207,ANCAS,15,1209600.000000000000000000000000000000,2924.244875748736831155838444828987,0.500000000000000000000000000000,16,6196,6193,0.010918000000000000621058759975,10918.000000000000000000000000000000,1,10918.000000000000000000000000000000,10918.000000000000000000000000000000,339.696230371003991876932559534907,138824.956916229828493669629096984863,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _OPS 3811 (DSP 2)        ,208,ANCAS,15,1209600.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,5761,5758,0.012189000000000000181743509131,12189.000000000000000000000000000000,1,12189.000000000000000000000000000000,12189.000000000000000000000000000000,35360.025681353821710217744112014771,22657.810127250166260637342929840088,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _RIGIDSPHERE 2 (LCS 4)   ,209,ANCAS,15,1209600.000000000000000000000000000000,3009.336342704041726392460986971855,0.500000000000000000000000000000,16,6016,6013,0.010519000000000000571986902287,10519.000000000000000000000000000000,1,10519.000000000000000000000000000000,10519.000000000000000000000000000000,152.625447927055574837140738964081,70684.683229445072356611490249633789,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _OSCAR 7 (AO-7)          ,210,ANCAS,15,1209600.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,5761,5758,0.010137999999999999442557019336,10138.000000000000000000000000000000,1,10138.000000000000000000000000000000,10138.000000000000000000000000000000,476.406701172783357378648361191154,498900.770890711515676230192184448242,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _STARLETTE               ,211,ANCAS,15,1209600.000000000000000000000000000000,3125.166718511277395009528845548630,0.500000000000000000000000000000,16,5806,5803,0.010120999999999999788280469204,10121.000000000000000000000000000000,1,10121.000000000000000000000000000000,10121.000000000000000000000000000000,102.554229668370297190449491608888,377349.857449960953090339899063110352,0.000000000000000000000000000000,0.000000000000000000000000000000
