Test Name,Test ID,Algorithm Name,Degree,timeIntervalSizeSec,segmentSizeSec,Tmin Factor,numberOfPointsPerSegment,initialNumberOfPoints,Number of Points,runTimeSec,runTimeMicro,numberOfIterations,avgTimeMicro,minTimeMicro,TCA Distance,TCA Time,TOLd,TOLt
COSMOS 2024 (ETALON 2)  _COSMOS 2492 [GLONASS-M] ,25,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.028542000000000001397326698793,28542.000000000000000000000000000000,10,22355.200000000000727595761418342590,18921.000000000000000000000000000000,26645.722624344623909564688801765442,32223.094640013092430308461189270020,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2500 [GLONASS-M] ,26,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.030451999999999999901856284623,30452.000000000000000000000000000000,10,22225.500000000000000000000000000000,18787.000000000000000000000000000000,49428.875761747898650355637073516846,2395464.233754477463662624359130859375,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _GSAT0201 (GALILEO 5)    ,27,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.031129000000000000419886347913,31129.000000000000000000000000000000,10,23020.799999999999272404238581657410,19282.000000000000000000000000000000,1913.376023464484433134202845394611,571541.198445154470391571521759033203,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _GSAT0202 (GALILEO 6)    ,28,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.030103000000000001284972128701,30103.000000000000000000000000000000,10,22912.500000000000000000000000000000,19289.000000000000000000000000000000,1840.855490793849185138242319226265,389620.149450836121104657649993896484,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _MERIDIAN 7              ,29,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.037941000000000002501110429876,37941.000000000000000000000000000000,10,27470.400000000001455191522836685181,23536.000000000000000000000000000000,11947.628678075856441864743828773499,2095339.376354140695184469223022460938,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2501 [GLONASS-K] ,30,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.030695000000000000062172489379,30695.000000000000000000000000000000,10,22233.500000000000000000000000000000,18914.000000000000000000000000000000,26004.980760492344415979459881782532,10510.389413741055250284262001514435,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _MMS 1                   ,31,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.031872999999999998554933711148,31873.000000000000000000000000000000,10,22870.099999999998544808477163314819,19695.000000000000000000000000000000,5926.246669443186874559614807367325,2173183.962600458879023790359497070312,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _MMS 2                   ,32,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.031794999999999996875832408705,31795.000000000000000000000000000000,10,21625.700000000000727595761418342590,19687.000000000000000000000000000000,5846.436854768588091246783733367920,2173257.325502221006900072097778320312,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _MMS 3                   ,33,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.030696999999999998592903338590,30697.000000000000000000000000000000,10,23392.400000000001455191522836685181,19697.000000000000000000000000000000,10649.432732712128199636936187744141,637093.838962732697837054729461669922,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _MMS 4                   ,34,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.031829999999999997184474409551,31830.000000000000000000000000000000,10,22481.299999999999272404238581657410,19688.000000000000000000000000000000,6615.453764342651084007229655981064,1566743.853650888660922646522521972656,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2510             ,35,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.035716999999999998749444785062,35717.000000000000000000000000000000,10,26936.400000000001455191522836685181,23395.000000000000000000000000000000,7962.084112234881104086525738239288,152688.104946584469871595501899719238,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2514 [GLONASS-M] ,36,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.029291000000000001063371612986,29291.000000000000000000000000000000,10,22284.799999999999272404238581657410,18766.000000000000000000000000000000,9824.252965350378872244618833065033,30289.763763807943178107962012290955,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _ARASE (ERG)             ,37,ANCAS,15,2419200.000000000000000000000000000000,2101.749450704861828853609040379524,0.062500000000000000000000000000,16,17266,17263,0.035946999999999999786393090062,35947.000000000000000000000000000000,10,27093.099999999998544808477163314819,23661.000000000000000000000000000000,7133.241569218065706081688404083252,487436.759663534874562174081802368164,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2518             ,38,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.035909000000000003416378291377,35909.000000000000000000000000000000,10,27017.700000000000727595761418342590,23571.000000000000000000000000000000,4978.414848113727202871814370155334,1198622.215661529684439301490783691406,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2522 [GLONASS-M] ,39,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.030392999999999999877209333476,30393.000000000000000000000000000000,10,21005.000000000000000000000000000000,18818.000000000000000000000000000000,5068.279655100216587015893310308456,2407268.654667533002793788909912109375,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2527 [GLONASS-M] ,40,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.030286000000000000420552481728,30286.000000000000000000000000000000,10,20820.400000000001455191522836685181,18790.000000000000000000000000000000,29922.992254558033891953527927398682,1191.029931792768593368236906826496,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2529 [GLONASS-M] ,41,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.030491999999999998272048884473,30492.000000000000000000000000000000,10,20824.000000000000000000000000000000,18847.000000000000000000000000000000,4326.775104868019298010040074586868,13237.776814128728801733814179897308,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2534 [GLONASS-M] ,42,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.030415999999999998593125383195,30416.000000000000000000000000000000,10,21410.700000000000727595761418342590,18885.000000000000000000000000000000,26120.916952861298341304063796997070,2409644.504312399309128522872924804688,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _MERIDIAN 8              ,43,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.037263999999999998513633414632,37264.000000000000000000000000000000,10,26935.299999999999272404238581657410,23097.000000000000000000000000000000,1653.999864807224639662308618426323,520902.324865861213766038417816162109,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2541             ,44,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.036528999999999998971045300777,36529.000000000000000000000000000000,10,27423.200000000000727595761418342590,23639.000000000000000000000000000000,4556.407105338179462705738842487335,510469.610900500556454062461853027344,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2544 [GLONASS-M] ,45,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.030355000000000000037747582837,30355.000000000000000000000000000000,10,20934.799999999999272404238581657410,18795.000000000000000000000000000000,25417.587288787086436059325933456421,39323.302780888945562765002250671387,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _MERIDIAN 9              ,46,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.037661000000000000031974423109,37661.000000000000000000000000000000,10,26540.000000000000000000000000000000,23328.000000000000000000000000000000,5831.300321255443122936412692070007,1446679.259203159483149647712707519531,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2545 [GLONASS-M] ,47,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.030297000000000001013189532273,30297.000000000000000000000000000000,10,20892.599999999998544808477163314819,18834.000000000000000000000000000000,5946.102211861822979699354618787766,2401037.159072890877723693847656250000,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2546             ,48,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.037842000000000000636823926925,37842.000000000000000000000000000000,10,27271.099999999998544808477163314819,23467.000000000000000000000000000000,2097.024253403427337616449221968651,2223991.576363719068467617034912109375,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2547 [GLONASS-K] ,49,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.030392999999999999877209333476,30393.000000000000000000000000000000,10,26710.599999999998544808477163314819,18823.000000000000000000000000000000,31498.751272641995456069707870483398,2406799.952034686226397752761840820312,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _ARKTIKA-M 1             ,50,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.036064999999999999835686992355,36065.000000000000000000000000000000,10,26981.200000000000727595761418342590,23407.000000000000000000000000000000,3253.928085532847489957930520176888,2223898.208655779715627431869506835938,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _SHIYAN 10-01 (SY-10 01) ,51,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.037773000000000001019628825816,37773.000000000000000000000000000000,10,25567.200000000000727595761418342590,23424.000000000000000000000000000000,10677.458856307473979541100561618805,394348.552290304971393197774887084961,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2552             ,52,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.037675000000000000155431223448,37675.000000000000000000000000000000,10,27233.099999999998544808477163314819,23385.000000000000000000000000000000,11691.749373600661783711984753608704,1729447.581522044492885470390319824219,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _MERIDIAN 10             ,53,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.037328000000000000069277916737,37328.000000000000000000000000000000,10,25031.900000000001455191522836685181,23184.000000000000000000000000000000,1797.933698306216228957055136561394,2251831.300349356606602668762207031250,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2557 [GLONASS-K] ,54,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.030422000000000001124211834735,30422.000000000000000000000000000000,10,21275.400000000001455191522836685181,18891.000000000000000000000000000000,40051.395634937834984157234430313110,2395549.674706924241036176681518554688,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2559 [GLONASS-K] ,55,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.030217999999999998333999329247,30218.000000000000000000000000000000,10,22423.299999999999272404238581657410,18720.000000000000000000000000000000,48846.067294571148522663861513137817,2394481.330859359819442033767700195312,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2563             ,56,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.035624000000000002885691685606,35624.000000000000000000000000000000,10,27059.500000000000000000000000000000,23375.000000000000000000000000000000,4095.509356114765068923588842153549,2141493.030015877913683652877807617188,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2564 [GLONASS-M] ,57,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.030387000000000000815569833890,30387.000000000000000000000000000000,10,22629.500000000000000000000000000000,18823.000000000000000000000000000000,16163.886789904363467940129339694977,28264.912668181626941077411174774170,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _SHIYAN 10-02 (SY-10 02) ,58,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.036755000000000002946531907355,36755.000000000000000000000000000000,10,27307.900000000001455191522836685181,23641.000000000000000000000000000000,10702.960766984015208436176180839539,1851312.219247241271659731864929199219,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _COSMOS 2569 [GLONASS-K2],59,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.029548000000000001347144618080,29548.000000000000000000000000000000,10,22469.099999999998544808477163314819,18861.000000000000000000000000000000,16054.706368455985284526832401752472,2400187.487092308234423398971557617188,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _ARKTIKA-M 2             ,60,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.036230999999999999316990795251,36231.000000000000000000000000000000,10,27148.299999999999272404238581657410,23461.000000000000000000000000000000,3470.005223399452006560750305652618,1199672.167873316211625933647155761719,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _ASBM-2                  ,61,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.031889000000000000678568312651,31889.000000000000000000000000000000,10,23556.099999999998544808477163314819,19774.000000000000000000000000000000,10241.719183367787991301156580448151,295624.584617836808320134878158569336,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _TJS-13                  ,62,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.037835000000000000575095526756,37835.000000000000000000000000000000,10,26605.299999999999272404238581657410,23517.000000000000000000000000000000,2786.350921185642619093414396047592,2302802.963789071887731552124023437500,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _PROBA-3 CSC             ,63,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.031972000000000000419220214098,31972.000000000000000000000000000000,10,21836.599999999998544808477163314819,19861.000000000000000000000000000000,17056.438820593757554888725280761719,1662408.990954731125384569168090820312,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _PROBA-3 OSC             ,64,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.032113000000000002653877118064,32113.000000000000000000000000000000,10,23798.700000000000727595761418342590,19922.000000000000000000000000000000,17017.798892909388086991384625434875,1378893.301705829799175262451171875000,0.000000000000000000000000000000,0.000000000000000000000000000000
COSMOS 2024 (ETALON 2)  _ASTRANIS UTILITYSAT     ,65,ANCAS,15,2419200.000000000000000000000000000000,2532.781177030691196705447509884834,0.062500000000000000000000000000,16,14326,14323,0.034969000000000000083488771452,34969.000000000000000000000000000000,10,24107.200000000000727595761418342590,21751.000000000000000000000000000000,7912.819372824890706397127360105515,949183.031511345878243446350097656250,0.000000000000000000000000000000,0.000000000000000000000000000000
