Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used
11,STARLINK-30375          _CUTE-1.7+APD II (CO-65) ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.075633000000000005780265155408,75633.000000000000000000000000000000,63855.599999999998544808477163314819,62473.000000000000000000000000000000,4776.368215957524625991936773061752,2417685.050653017126023769378662109375,4776.368215957511893066111952066422,2417685.050588246900588274002075195312,0.000064770225435495376586914062,0.000000000012732925824820995331,57051
12,STARLINK-30375          _CANX-2                  ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.081169000000000005035083461280,81169.000000000000000000000000000000,64416.000000000000000000000000000000,62474.000000000000000000000000000000,10.501222028683114828595535072964,2138213.005186381284147500991821289062,10.501222028998752122674886777531,2138213.005191610194742679595947265625,0.000005228910595178604125976562,0.000000000315637294079351704568,57018
13,STARLINK-30375          _SHIJIAN-6 03B (SJ-6 03B),SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.086214999999999999968913755310,86215.000000000000000000000000000000,64800.900000000001455191522836685181,62327.000000000000000000000000000000,3912.658169169777011120459064841270,1969919.996133351232856512069702148438,3912.658169168202675791690126061440,1969919.996198580367490649223327636719,0.000065229134634137153625488281,0.000000001574335328768938779831,56980
14,STARLINK-30375          _COSMO-SKYMED 3          ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.083793999999999993488764005178,83794.000000000000000000000000000000,64553.400000000001455191522836685181,62328.000000000000000000000000000000,9.313926563327237673206582257990,922993.632979321759194135665893554688,9.313926564154776599480101140216,922993.632971267565153539180755615234,0.000008054194040596485137939453,0.000000000827538926273518882226,57066
15,STARLINK-30375          _SPIRALE A               ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.099416000000000004366285111246,99416.000000000000000000000000000000,73496.500000000000000000000000000000,70540.000000000000000000000000000000,677.020605908466905020759440958500,350272.544735547387972474098205566406,677.020601615122814109781756997108,350272.556918821181170642375946044922,0.012183273793198168277740478516,0.000004293344090910977683961391,53643
16,STARLINK-30375          _SPIRALE B               ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.102510000000000003894662370385,102510.000000000000000000000000000000,74107.600000000005820766091346740723,70878.000000000000000000000000000000,10338.877908839382143924012780189514,2413743.085894533898681402206420898438,10338.877903239290390047244727611542,2413743.123350047972053289413452148438,0.037455514073371887207031250000,0.000005600091753876768052577972,53715
17,STARLINK-30375          _NANOSAT 1B              ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.089270000000000002127187315182,89270.000000000000000000000000000000,69923.300000000002910383045673370361,62927.000000000000000000000000000000,22.959858215488765154077555052936,2316384.104106403421610593795776367188,22.959858215208669207640923559666,2316384.104111661668866872787475585938,0.000005258247256278991699218750,0.000000000280095946436631493270,57023
18,STARLINK-30375          _APRIZESAT 3             ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.085903999999999994252597446120,85904.000000000000000000000000000000,65715.300000000002910383045673370361,62685.000000000000000000000000000000,41.222059119804988824853353435174,1101913.959610129939392209053039550781,41.222059120183878633270069258288,1101913.959615676430985331535339355469,0.000005546491593122482299804688,0.000000000378889808416715823114,56991
19,STARLINK-30375          _SBSS (USA 216)          ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,714.630924505084180964331608265638,8,50776,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.090907000000000001693756246368,90907.000000000000000000000000000000,65755.500000000000000000000000000000,62920.000000000000000000000000000000,38.708182561602306748227420030162,2166285.868297070730477571487426757812,38.708182559320761129129095934331,2166285.868312300182878971099853515625,0.000015229452401399612426757812,0.000000002281545619098324095830,57328
20,STARLINK-30375          _SHIJIAN-6 04A (SJ-6 04A),SBO ANCAS,16,15,2419200.000000000000000000000000000000,715.312923039912334388645831495523,8,50731,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.082547999999999996378896582883,82548.000000000000000000000000000000,65319.800000000002910383045673370361,62519.000000000000000000000000000000,14.850084552335736987060954561457,112018.357396471779793500900268554688,14.850084552325036213460407452658,112018.357397148865857161581516265869,0.000000677086063660681247711182,0.000000000010700773600547108799,57342
21,STARLINK-30375          _SHIJIAN-6 04B (SJ-6 04B),SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.080494999999999997108979243876,80495.000000000000000000000000000000,64185.099999999998544808477163314819,62293.000000000000000000000000000000,19.920209378023013613301372970454,1599412.460219440283253788948059082031,19.920209377442741782715529552661,1599412.460224519483745098114013671875,0.000005079200491309165954589844,0.000000000580271830585843417794,57034
22,STARLINK-30375          _TACSAT 4                ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.084459000000000006291855925156,84459.000000000000000000000000000000,70701.000000000000000000000000000000,69074.000000000000000000000000000000,403.170034226946256694645853713155,107517.801550812087953090667724609375,403.170030606446175625023897737265,107517.810022818899597041308879852295,0.008472006811643950641155242920,0.000003620500081069621955975890,54526
23,STARLINK-30375          _NUSTAR                  ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.075800000000000006261657858886,75800.000000000000000000000000000000,64001.500000000000000000000000000000,62644.000000000000000000000000000000,5.334777552476853479390683787642,1540003.288768833270296454429626464844,5.334777552345826734381262212992,1540003.288784062024205923080444335938,0.000015228753909468650817871094,0.000000000131026745009421574650,57048
24,STARLINK-30375          _EXPRESS-MD2             ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.089945999999999998175681525936,89946.000000000000000000000000000000,66342.000000000000000000000000000000,63688.000000000000000000000000000000,195.374791948413673026152537204325,1876067.117509095696732401847839355469,195.374791622642533184261992573738,1876067.116404315223917365074157714844,0.001104780472815036773681640625,0.000000325771139841890544630587,56418
25,STARLINK-30375          _SMDC ONE 1.2            ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,715.497667486547697990317828953266,8,50716,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.086579000000000003178790564107,86579.000000000000000000000000000000,65892.300000000002910383045673370361,63527.000000000000000000000000000000,83.755030495803225676354486495256,1284186.925231082830578088760375976562,83.755030495521552325044467579573,1284186.925276312045753002166748046875,0.000045229215174913406372070312,0.000000000281673351310018915683,57275
26,STARLINK-30375          _CINEMA                  ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,710.280387280144282158289570361376,8,51076,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.076018000000000002236433260805,76018.000000000000000000000000000000,65181.400000000001455191522836685181,63904.000000000000000000000000000000,87.273757789547502738969342317432,11590.536592895754438359290361404419,87.273757788110088995381374843419,11590.536632845232816180214285850525,0.000039949478377820923924446106,0.000000001437413743587967474014,57600
27,STARLINK-30375          _AEROCUBE 4.5A           ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,707.669585429995777303702197968960,8,51271,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.075217999999999993199217840356,75218.000000000000000000000000000000,65301.400000000001455191522836685181,64128.000000000000000000000000000000,56.120022719887082018885848810896,1021495.347793211578391492366790771484,56.120022719913542630365554941818,1021495.347785157267935574054718017578,0.000008054310455918312072753906,0.000000000026460611479706130922,57880
28,STARLINK-30375          _ARIRANG-5 (KOMPSAT-5)   ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,717.859096274235525925178080797195,8,50551,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.091178999999999996162181048476,91179.000000000000000000000000000000,66159.600000000005820766091346740723,63305.000000000000000000000000000000,302.804210071775116830394836142659,1421631.101514105685055255889892578125,302.804210072700925593380816280842,1421631.101459333905950188636779785156,0.000054771779105067253112792969,0.000000000925808762985980138183,57190
29,STARLINK-30375          _CASSIOPE                ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.094551999999999997159605413799,94552.000000000000000000000000000000,67140.699999999997089616954326629639,64021.000000000000000000000000000000,158.490800756886159206260344944894,2216513.885762988124042749404907226562,158.490800642064868952729739248753,2216513.886838225647807121276855468750,0.001075237523764371871948242188,0.000000114821290253530605696142,57009
30,STARLINK-30375          _POPACS 1                ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,708.659233220197734226530883461237,8,51196,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.087373000000000006215472581061,87373.000000000000000000000000000000,69963.899999999994179233908653259277,64666.000000000000000000000000000000,73.684708265752306033391505479813,2161036.739387864246964454650878906250,73.684708263452691312522802036256,2161036.739393092691898345947265625000,0.000005228444933891296386718750,0.000000002299614720868703443557,57768
31,STARLINK-30375          _POPACS 2                ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.087882000000000001782574088338,87882.000000000000000000000000000000,67685.500000000000000000000000000000,64781.000000000000000000000000000000,30.472228922410504736717484774999,469525.444192507129628211259841918945,30.472228919483971054660287336446,469525.444146094552706927061080932617,0.000046412576921284198760986328,0.000000002926533682057197438553,57113
32,STARLINK-30375          _POPACS 3                ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.086231000000000002092548356813,86231.000000000000000000000000000000,67275.899999999994179233908653259277,64294.000000000000000000000000000000,155.820110520742787230119574815035,2051753.539873844478279352188110351562,155.820110510747213083959650248289,2051753.539653865154832601547241210938,0.000219979323446750640869140625,0.000000009995574146159924566746,56995
33,STARLINK-30375          _ZACUBE-1 (TSHEPISOSAT)  ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.084328000000000000180300219199,84328.000000000000000000000000000000,67548.100000000005820766091346740723,62318.000000000000000000000000000000,56.520551460075260763460391899571,830289.674924532300792634487152099609,56.520551459874816657702467637137,830289.674906478729099035263061523438,0.000018053571693599224090576172,0.000000000200444105757924262434,57046
34,STARLINK-30375          _SKYSAT-A                ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,715.765254085557558028085622936487,8,50686,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.084003999999999995340616010253,84004.000000000000000000000000000000,64697.099999999998544808477163314819,62489.000000000000000000000000000000,19.730563153796516928650817135349,559276.384148388984613120555877685547,19.730563154003522896573485923000,559276.384140334906987845897674560547,0.000008054077625274658203125000,0.000000000207005967922668787651,57225
35,STARLINK-30375          _DUBAISAT-2              ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,717.651668156350865501735825091600,8,50551,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.092688000000000006495248783267,92688.000000000000000000000000000000,65703.600000000005820766091346740723,62671.000000000000000000000000000000,1351.048942201783802374848164618015,2414672.582611028570681810379028320312,1351.048942201548697994439862668514,2414672.582636258564889430999755859375,0.000025229994207620620727539062,0.000000000235104380408301949501,57140
36,STARLINK-30375          _STSAT-3                 ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.083173999999999997934096995778,83174.000000000000000000000000000000,65594.399999999994179233908653259277,62682.000000000000000000000000000000,8.012973152169985624482251296286,620611.630496436497196555137634277344,8.012973151690136575098222238012,620611.630488382535986602306365966797,0.000008053961209952831268310547,0.000000000479849049384029058274,57017
37,STARLINK-30375          _TRITON-1                ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.084279999999999993809396414690,84280.000000000000000000000000000000,66483.000000000000000000000000000000,63553.000000000000000000000000000000,49.909390943933885864680632948875,748536.051496457541361451148986816406,49.909390941039191602612845599651,748536.051428403705358505249023437500,0.000068053836002945899963378906,0.000000002894694262067787349224,57099
38,STARLINK-30375          _DELFI-N3XT              ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.081832000000000001960209772278,81832.000000000000000000000000000000,65281.900000000001455191522836685181,63365.000000000000000000000000000000,16.191574444394891685305992723443,28480.469739043495792429894208908081,16.191574444071370919573382707313,28480.469748992254608310759067535400,0.000009948758815880864858627319,0.000000000323520765732610016130,56996
39,STARLINK-30375          _CUBEBUG-2 (LO-74)       ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.079814999999999997060129430793,79815.000000000000000000000000000000,64327.900000000001455191522836685181,62549.000000000000000000000000000000,120.764193078012894488892925437540,1847869.757313343463465571403503417969,120.764193076917450753171578980982,1847869.757308572297915816307067871094,0.000004771165549755096435546875,0.000000001095443735721346456558,56956
40,STARLINK-30375          _NEE-02 KRYSAOR          ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.087278999999999995473842773208,87279.000000000000000000000000000000,65534.800000000002910383045673370361,63036.000000000000000000000000000000,28.353370197195147284219274297357,474877.014060389483347535133361816406,28.353370195404497877689209417440,474877.014043977658730000257492065430,0.000016411824617534875869750977,0.000000001790649406530064879917,56997
41,STARLINK-30375          _FUNCUBE-1 (AO-73)       ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.090660000000000004471978343190,90660.000000000000000000000000000000,65265.300000000002910383045673370361,62353.000000000000000000000000000000,46.015195772358282511049765162170,169933.244985499128233641386032104492,46.015195771888691922413272550330,169933.245023266354110091924667358398,0.000037767225876450538635253906,0.000000000469590588636492611840,57093
42,STARLINK-30375          _UWE-3                   ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.090192999999999995397459429114,90193.000000000000000000000000000000,65232.400000000001455191522836685181,62393.000000000000000000000000000000,2.754309840028092093433542686398,1635327.415914504323154687881469726562,2.754309842212581127540715897339,1635327.415919730206951498985290527344,0.000005225883796811103820800781,0.000000002184489034107173210941,56996
43,STARLINK-30375          _ALICE                   ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.089523000000000005349498621854,89523.000000000000000000000000000000,66092.600000000005820766091346740723,63087.000000000000000000000000000000,113.818380118042838944347749929875,1306335.135310326935723423957824707031,113.818380113900715855379530694336,1306335.135225744685158133506774902344,0.000084582250565290451049804688,0.000000004142123088968219235539,56998
44,STARLINK-30375          _SMDC ONE 2.4            ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.342237560058606504753697663546,8,50506,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.101099999999999995425881138544,101100.000000000000000000000000000000,67516.699999999997089616954326629639,63107.000000000000000000000000000000,104.205331943699235353051335550845,2085541.701221947558224201202392578125,104.205331943168630459695123136044,2085541.701197176007553935050964355469,0.000024771550670266151428222656,0.000000000530604893356212414801,57095
45,STARLINK-30375          _MCUBED-2                ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,710.386997682591186276113148778677,8,51076,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.083280999999999993921306895572,83281.000000000000000000000000000000,65624.899999999994179233908653259277,63585.000000000000000000000000000000,14.782315567830146108008193550631,1756950.106138673843815922737121582031,14.782315567643346199133702612016,1756950.106133904773741960525512695312,0.000004769070073962211608886719,0.000000000186799908874490938615,57740
46,STARLINK-30375          _TACSAT 6                ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,711.415810678482785078813321888447,8,51001,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.081661999999999998478550367054,81662.000000000000000000000000000000,69196.699999999997089616954326629639,63280.000000000000000000000000000000,19.441005127460044832332641817629,1708722.963616850087419152259826660156,19.441005127547992259451348218136,1708722.963612078921869397163391113281,0.000004771165549755096435546875,0.000000000087947427118706400506,57529
47,STARLINK-30375          _SMDC ONE 2.3            ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,711.326355304775802324002142995596,8,51001,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.090768000000000001459277143567,90768.000000000000000000000000000000,66224.100000000005820766091346740723,63413.000000000000000000000000000000,35.349039611906611924041499150917,1552575.497397688683122396469116210938,35.349039611812742123220232315361,1552575.497392918216064572334289550781,0.000004770467057824134826660156,0.000000000093869800821266835555,57631
48,STARLINK-30375          _COSMOS 2493 (SKRL-756 1),SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.081203999999999998404831558219,81204.000000000000000000000000000000,64238.500000000000000000000000000000,62271.000000000000000000000000000000,22.383922294009206410692058852874,343058.875428910250775516033172607422,22.383922293912878132005062070675,343058.875442497665062546730041503906,0.000013587414287030696868896484,0.000000000096328278686996782199,57030
49,STARLINK-30375          _COSMOS 2494 (SKRL-756 2),SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.077979999999999993764987493705,77980.000000000000000000000000000000,64248.400000000001455191522836685181,62676.000000000000000000000000000000,36.885723276706926299084443598986,1123777.354829282499849796295166015625,36.885723273751295891997870057821,1123777.354784510796889662742614746094,0.000044771702960133552551269531,0.000000002955630407086573541164,57064
50,STARLINK-30375          _BUGSAT-1 (TITA)         ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,715.615014611228502872108947485685,8,50701,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.075163999999999994705568440168,75164.000000000000000000000000000000,64649.599999999998544808477163314819,63405.000000000000000000000000000000,19.905454809913116775987873552367,1211633.623702049488201737403869628906,19.905454809126478465941545437090,1211633.623707278165966272354125976562,0.000005228677764534950256347656,0.000000000786638310046328115277,57342
51,STARLINK-30375          _QB50P1                  ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,716.334576145965456817066296935081,8,50656,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.077563999999999994061639085885,77564.000000000000000000000000000000,64040.800000000002910383045673370361,62455.000000000000000000000000000000,19.457864617874385260165581712499,2261639.364431344904005527496337890625,19.457864618569395531721966108307,2261639.364436573814600706100463867188,0.000005228910595178604125976562,0.000000000695010271556384395808,57240
52,STARLINK-30375          _DTUSAT-2                ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,717.254781440364354239136446267366,8,50581,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.080963999999999994305888151302,80964.000000000000000000000000000000,64295.099999999998544808477163314819,62363.000000000000000000000000000000,3.138831085699037792835497384658,1094223.537166816415265202522277832031,3.138831084918701996855361358030,1094223.537162042455747723579406738281,0.000004773959517478942871093750,0.000000000780335795980136026628,57227
53,STARLINK-30375          _QB50P2                  ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,717.215049658884254313306882977486,8,50596,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.080934000000000005936584557276,80934.000000000000000000000000000000,64262.000000000000000000000000000000,62329.000000000000000000000000000000,11.673547010669484080835900385864,2256378.527905550319701433181762695312,11.673547011384670213374192826450,2256378.527900778222829103469848632812,0.000004772096872329711914062500,0.000000000715186132538292440586,57235
54,STARLINK-30375          _AEROCUBE 6A             ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.086803000000000005154099369520,86803.000000000000000000000000000000,65102.500000000000000000000000000000,62635.000000000000000000000000000000,62.081037594338305041219427948818,1365348.229802062269300222396850585938,62.081037593941140073638962348923,1365348.229817291023209691047668457031,0.000015228753909468650817871094,0.000000000397164967580465599895,57018
55,STARLINK-30375          _AEROCUBE 6B             ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.091356000000000006644462757777,91356.000000000000000000000000000000,65510.500000000000000000000000000000,62590.000000000000000000000000000000,17.167745739191648368660025880672,721046.211892040912061929702758789062,17.167745739636391277826987789012,721046.211893987609073519706726074219,0.000001946697011590003967285156,0.000000000444742909166961908340,56983
56,STARLINK-30375          _UKUBE-1                 ,SBO ANCAS,16,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,8,50476,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.088220999999999993868016190390,88221.000000000000000000000000000000,65156.400000000001455191522836685181,62274.000000000000000000000000000000,5182.920536211024227668531239032745,2417493.151756046339869499206542968750,5182.920536210609498084522783756256,2417493.151771276257932186126708984375,0.000015229918062686920166015625,0.000000000414729584008455276489,57107
