Test Name,Test ID,Algorithm Name,Degree,timeIntervalSizeSec,segmentSizeSec,Tmin Factor,numberOfPointsPerSegment,initialNumberOfPoints,Number of Points,runTimeSec,runTimeMicro,numberOfIterations,avgTimeMicro,minTimeMicro,TCA Distance,TCA Time,TOLd,TOLt
randotest,17,ANCAS,15,1209600.000000000000000000000000000000,2810.872159150816059991484507918358,0.500000000000000000000000000000,16,6451,6448,0.011263999999999999707123166104,11264.000000000000000000000000000000,1,11264.000000000000000000000000000000,11264.000000000000000000000000000000,9.899464430001314596552219882142,131547.861443282716209068894386291504,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _CALSPHERE 2             ,18,ANCAS,15,1209600.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,5761,5758,0.009912000000000000671240840688,9912.000000000000000000000000000000,1,9912.000000000000000000000000000000,9912.000000000000000000000000000000,115.380849881027600645211350638419,813541.425463170395232737064361572266,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _LCS 1                   ,19,ANCAS,15,1209600.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,5761,5758,0.010090999999999999275912543339,10091.000000000000000000000000000000,1,10091.000000000000000000000000000000,10091.000000000000000000000000000000,1781.725710984185752749908715486526,954118.973615251481533050537109375000,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _TEMPSAT 1               ,20,ANCAS,15,1209600.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,5761,5758,0.010090999999999999275912543339,10091.000000000000000000000000000000,1,10091.000000000000000000000000000000,10091.000000000000000000000000000000,118.585812233475976995578093919903,81124.049287789821391925215721130371,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _CALSPHERE 4A            ,21,ANCAS,15,1209600.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,5761,5758,0.010108999999999999930277994054,10109.000000000000000000000000000000,1,10109.000000000000000000000000000000,10109.000000000000000000000000000000,117.995522137847274279920384287834,837221.084983510663732886314392089844,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _OPS 5712 (P/L 160)      ,22,ANCAS,15,1209600.000000000000000000000000000000,2963.616450553603499429300427436829,0.500000000000000000000000000000,16,6121,6118,0.010831000000000000349498208152,10831.000000000000000000000000000000,1,10831.000000000000000000000000000000,10831.000000000000000000000000000000,285.451857306703971062233904376626,258797.824184348690323531627655029297,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _LES-5                   ,23,ANCAS,15,1209600.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,5761,5758,0.012335000000000000477951012101,12335.000000000000000000000000000000,1,12335.000000000000000000000000000000,12335.000000000000000000000000000000,32323.878031161650142166763544082642,604617.668535169563256204128265380859,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _SURCAL 159              ,24,ANCAS,15,1209600.000000000000000000000000000000,3087.556734471434992883587256073952,0.500000000000000000000000000000,16,5866,5863,0.010319000000000000047406523151,10319.000000000000000000000000000000,1,10319.000000000000000000000000000000,10319.000000000000000000000000000000,113.407893442064363398458226583898,278877.426693287678062915802001953125,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _OPS 5712 (P/L 153)      ,25,ANCAS,15,1209600.000000000000000000000000000000,3093.314389035855128895491361618042,0.500000000000000000000000000000,16,5866,5863,0.010281000000000000207944772512,10281.000000000000000000000000000000,1,10281.000000000000000000000000000000,10281.000000000000000000000000000000,96.371598145250331413080857601017,828064.459727318608202040195465087891,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _SURCAL 150B             ,26,ANCAS,15,1209600.000000000000000000000000000000,2924.244875748736831155838444828987,0.500000000000000000000000000000,16,6196,6193,0.010189000000000000140110145708,10189.000000000000000000000000000000,1,10189.000000000000000000000000000000,10189.000000000000000000000000000000,339.696230371003991876932559534907,138824.956916229828493669629096984863,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _OPS 3811 (DSP 2)        ,27,ANCAS,15,1209600.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,5761,5758,0.012189000000000000181743509131,12189.000000000000000000000000000000,1,12189.000000000000000000000000000000,12189.000000000000000000000000000000,35360.025681353821710217744112014771,22657.810127250166260637342929840088,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _RIGIDSPHERE 2 (LCS 4)   ,28,ANCAS,15,1209600.000000000000000000000000000000,3009.336342704041726392460986971855,0.500000000000000000000000000000,16,6016,6013,0.010942000000000000337063710276,10942.000000000000000000000000000000,1,10942.000000000000000000000000000000,10942.000000000000000000000000000000,152.625447927055574837140738964081,70684.683229445072356611490249633789,0.000000000000000000000000000000,0.000000000000000000000000000000
