Test Name,Test ID,Algorithm Name,Degree,timeIntervalSizeSec,segmentSizeSec,Tmin Factor,numberOfPointsPerSegment,initialNumberOfPoints,Number of Points,runTimeSec,runTimeMicro,numberOfIterations,avgTimeMicro,minTimeMicro,TCA Distance,TCA Time,TOLd,TOLt
STARLINK-30375          _STARLINK-30370          ,2037,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,104458,0.129077999999999998292921077336,129078.000000000000000000000000000000,10,111501.699999999997089616954326629639,109497.000000000000000000000000000000,2497.893147425093502533854916691780,2416578.926996629685163497924804687500,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30368          ,2038,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107276,0.124774999999999997024602294005,124775.000000000000000000000000000000,10,115886.300000000002910383045673370361,113951.000000000000000000000000000000,10534.340849811285806936211884021759,2417325.627332969568669795989990234375,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30343          ,2039,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107389,0.135686000000000001053379605764,135686.000000000000000000000000000000,10,119345.199999999997089616954326629639,114250.000000000000000000000000000000,12049.095041716380364960059523582458,3266.840830562393421132583171129227,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30397          ,2040,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107363,0.136205999999999993743671211632,136206.000000000000000000000000000000,10,120563.199999999997089616954326629639,114308.000000000000000000000000000000,11511.121464769816157058812677860260,5468.077089729058570810593664646149,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30354          ,2041,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107358,0.123813000000000006384226480805,123813.000000000000000000000000000000,10,114774.300000000002910383045673370361,113662.000000000000000000000000000000,13392.666254484011005843058228492737,2414726.399154526647180318832397460938,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30383          ,2042,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107361,0.135171000000000013363532502808,135171.000000000000000000000000000000,10,120261.300000000002910383045673370361,114193.000000000000000000000000000000,10262.360246613299750606529414653778,5324.239017531566787511110305786133,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30384          ,2043,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107393,0.135257999999999989348964390956,135258.000000000000000000000000000000,10,117147.300000000002910383045673370361,114296.000000000000000000000000000000,7047.350994401580464909784495830536,3576.351895910892835672711953520775,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30305          ,2044,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107378,0.136946000000000012164491636213,136946.000000000000000000000000000000,10,119744.399999999994179233908653259277,114312.000000000000000000000000000000,8763.508772244564170250669121742249,3432.233084979043269413523375988007,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30360          ,2045,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107348,0.120582999999999995743849012797,120583.000000000000000000000000000000,10,115684.000000000000000000000000000000,114292.000000000000000000000000000000,5153.777726059111955692060291767120,3720.302918698443590983515605330467,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30355          ,2046,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107382,0.136141000000000012004619520667,136141.000000000000000000000000000000,10,117186.300000000002910383045673370361,114206.000000000000000000000000000000,1044.616182610121995821828022599220,4008.157623311420593381626531481743,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30385          ,2047,SBO ANCAS,15,2419200.000000000000000000000000000000,359.379599164579701664479216560721,0.062500000000000000000000000000,16,100966,107360,0.136005999999999988014920404567,136006.000000000000000000000000000000,10,120489.500000000000000000000000000000,114180.000000000000000000000000000000,12322.790246011518320301547646522522,66312.174245620015426538884639739990,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30359          ,2048,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107335,0.134202999999999988967047670485,134203.000000000000000000000000000000,10,117205.399999999994179233908653259277,114237.000000000000000000000000000000,9868.019415558230321039445698261261,3420.410517494858595455298200249672,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30380          ,2049,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107378,0.135997000000000006769695914954,135997.000000000000000000000000000000,10,120512.699999999997089616954326629639,114243.000000000000000000000000000000,11741.223862933678901754319667816162,2417361.417666064109653234481811523438,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30369          ,2050,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107345,0.133689000000000002277289468111,133689.000000000000000000000000000000,10,118668.100000000005820766091346740723,114044.000000000000000000000000000000,1.300296492383752999799639837875,1716015.747067764867097139358520507812,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30376          ,2051,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107362,0.125807000000000002160049916711,125807.000000000000000000000000000000,10,115887.800000000002910383045673370361,114265.000000000000000000000000000000,10566.187247470570582663640379905701,2417215.073426413815468549728393554688,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30389          ,2052,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107367,0.136278000000000010238920822303,136278.000000000000000000000000000000,10,116696.399999999994179233908653259277,114458.000000000000000000000000000000,3303.251311792711931047961115837097,2413793.326880869455635547637939453125,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30388          ,2053,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107377,0.133815999999999990510701763924,133816.000000000000000000000000000000,10,120401.600000000005820766091346740723,114369.000000000000000000000000000000,3934.766056483934789866907522082329,2416907.194284987635910511016845703125,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30381          ,2054,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107319,0.135927999999999993274713006031,135928.000000000000000000000000000000,10,117759.100000000005820766091346740723,114300.000000000000000000000000000000,13487.116049630334600806236267089844,2719.147946952138227061368525028229,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _STARLINK-30382          ,2055,SBO ANCAS,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,0.062500000000000000000000000000,16,100966,107366,0.131278000000000005798028723802,131278.000000000000000000000000000000,10,118989.699999999997089616954326629639,114210.000000000000000000000000000000,7413.735816809109564928803592920303,2416935.687434181571006774902343750000,0.000000010000000000000000209226,0.000100000000000000004792173602
