Test Name,Test ID,Algorithm Name,Degree,timeIntervalSizeSec,segmentSizeSec,Tmin Factor,numberOfPointsPerSegment,initialNumberOfPoints,Number of Points,runTimeSec,runTimeMicro,numberOfIterations,avgTimeMicro,minTimeMicro,TCA Distance,TCA Time,TOLd,TOLt
STARLINK-30375          _SURCAL 150B             ,1,SBO ANCAS,15,2419200.000000000000000000000000000000,716.764153416276371899584773927927,0.125000000000000000000000000000,16,50626,57299,0.073483000000000006646239114616,73483.000000000000000000000000000000,10,63908.199999999997089616954326629639,62784.000000000000000000000000000000,26.161069822076900237561858375557,969048.642343273619189858436584472656,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _USA 119                 ,2,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,54804,0.087280999999999997474020574373,87281.000000000000000000000000000000,10,63992.900000000001455191522836685181,61331.000000000000000000000000000000,58.562882336936134208826842950657,1716001.556708506541326642036437988281,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SWAS                    ,3,SBO ANCAS,15,2419200.000000000000000000000000000000,717.762194048456535711011383682489,0.125000000000000000000000000000,16,50551,57122,0.093039999999999997704058785075,93040.000000000000000000000000000000,10,65345.400000000001455191522836685181,62208.000000000000000000000000000000,12335.939036683676022221334278583527,2417319.147842212580144405364990234375,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _PROBA-1                 ,4,SBO ANCAS,15,2419200.000000000000000000000000000000,717.921849808712067897431552410126,0.125000000000000000000000000000,16,50536,57138,0.085084999999999993969268530236,85085.000000000000000000000000000000,10,65586.199999999997089616954326629639,62799.000000000000000000000000000000,4454.511631800055511121172457933426,1960828.030317858094349503517150878906,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SORCE                   ,5,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,57153,0.078112000000000000876632100244,78112.000000000000000000000000000000,10,64376.900000000001455191522836685181,62769.000000000000000000000000000000,20.024559044318753109337194473483,44426.196226925858354661613702774048,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SHIJIAN-6 01B (SJ-6 01B),6,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,57566,0.088101999999999999757527291422,88102.000000000000000000000000000000,10,65691.399999999994179233908653259277,63171.000000000000000000000000000000,3925.820176489316054357914254069328,1756482.803412575507536530494689941406,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _JB-3 3 (ZY 2C)          ,7,SBO ANCAS,15,2419200.000000000000000000000000000000,713.241677062510802898032125085592,0.125000000000000000000000000000,16,50866,57438,0.084422999999999998044231119820,84423.000000000000000000000000000000,10,65958.699999999997089616954326629639,62875.000000000000000000000000000000,27.267855770578204754883699933998,1155396.860207298072054982185363769531,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _HELIOS 2A               ,8,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,57087,0.092489000000000001766586876784,92489.000000000000000000000000000000,10,65271.900000000001455191522836685181,62167.000000000000000000000000000000,11.237631470455939464159200724680,1043625.757329646032303571701049804688,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _REIMEI (INDEX)          ,9,SBO ANCAS,15,2419200.000000000000000000000000000000,718.207182502749333252722863107920,0.125000000000000000000000000000,16,50521,57129,0.082659999999999997366550985589,82660.000000000000000000000000000000,10,69726.899999999994179233908653259277,62910.000000000000000000000000000000,4528.224695046053966507315635681152,696948.240921521210111677646636962891,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SHIJIAN-6 02B (SJ-6 02B),10,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,57040,0.076314000000000006829203869074,76314.000000000000000000000000000000,10,63600.800000000002910383045673370361,62099.000000000000000000000000000000,14.560677079722946558604235178791,306267.044084055523853749036788940430,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _CUTE-1.7+APD II (CO-65) ,11,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,57051,0.075633000000000005780265155408,75633.000000000000000000000000000000,10,63855.599999999998544808477163314819,62473.000000000000000000000000000000,4776.368215957524625991936773061752,2417685.050653017126023769378662109375,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _CANX-2                  ,12,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,57018,0.081169000000000005035083461280,81169.000000000000000000000000000000,10,64416.000000000000000000000000000000,62474.000000000000000000000000000000,10.501222028683114828595535072964,2138213.005186381284147500991821289062,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SHIJIAN-6 03B (SJ-6 03B),13,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,56980,0.086214999999999999968913755310,86215.000000000000000000000000000000,10,64800.900000000001455191522836685181,62327.000000000000000000000000000000,3912.658169169777011120459064841270,1969919.996133351232856512069702148438,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _COSMO-SKYMED 3          ,14,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,57066,0.083793999999999993488764005178,83794.000000000000000000000000000000,10,64553.400000000001455191522836685181,62328.000000000000000000000000000000,9.313926563327237673206582257990,922993.632979321759194135665893554688,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SPIRALE A               ,15,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,53643,0.099416000000000004366285111246,99416.000000000000000000000000000000,10,73496.500000000000000000000000000000,70540.000000000000000000000000000000,677.020605908466905020759440958500,350272.544735547387972474098205566406,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SPIRALE B               ,16,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,53715,0.102510000000000003894662370385,102510.000000000000000000000000000000,10,74107.600000000005820766091346740723,70878.000000000000000000000000000000,10338.877908839382143924012780189514,2413743.085894533898681402206420898438,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _NANOSAT 1B              ,17,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,57023,0.089270000000000002127187315182,89270.000000000000000000000000000000,10,69923.300000000002910383045673370361,62927.000000000000000000000000000000,22.959858215488765154077555052936,2316384.104106403421610593795776367188,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _APRIZESAT 3             ,18,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,56991,0.085903999999999994252597446120,85904.000000000000000000000000000000,10,65715.300000000002910383045673370361,62685.000000000000000000000000000000,41.222059119804988824853353435174,1101913.959610129939392209053039550781,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SBSS (USA 216)          ,19,SBO ANCAS,15,2419200.000000000000000000000000000000,714.630924505084180964331608265638,0.125000000000000000000000000000,16,50776,57328,0.090907000000000001693756246368,90907.000000000000000000000000000000,10,65755.500000000000000000000000000000,62920.000000000000000000000000000000,38.708182561602306748227420030162,2166285.868297070730477571487426757812,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SHIJIAN-6 04A (SJ-6 04A),20,SBO ANCAS,15,2419200.000000000000000000000000000000,715.312923039912334388645831495523,0.125000000000000000000000000000,16,50731,57342,0.082547999999999996378896582883,82548.000000000000000000000000000000,10,65319.800000000002910383045673370361,62519.000000000000000000000000000000,14.850084552335736987060954561457,112018.357396471779793500900268554688,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _SHIJIAN-6 04B (SJ-6 04B),21,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,57034,0.080494999999999997108979243876,80495.000000000000000000000000000000,10,64185.099999999998544808477163314819,62293.000000000000000000000000000000,19.920209378023013613301372970454,1599412.460219440283253788948059082031,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _TACSAT 4                ,22,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,54526,0.084459000000000006291855925156,84459.000000000000000000000000000000,10,70701.000000000000000000000000000000,69074.000000000000000000000000000000,403.170034226946256694645853713155,107517.801550812087953090667724609375,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _NUSTAR                  ,23,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,57048,0.075800000000000006261657858886,75800.000000000000000000000000000000,10,64001.500000000000000000000000000000,62644.000000000000000000000000000000,5.334777552476853479390683787642,1540003.288768833270296454429626464844,0.000000010000000000000000209226,0.000100000000000000004792173602
STARLINK-30375          _EXPRESS-MD2             ,24,SBO ANCAS,15,2419200.000000000000000000000000000000,718.773700190105500951176509261131,0.125000000000000000000000000000,16,50476,56418,0.089945999999999998175681525936,89946.000000000000000000000000000000,10,66342.000000000000000000000000000000,63688.000000000000000000000000000000,195.374791948413673026152537204325,1876067.117509095696732401847839355469,0.000000010000000000000000209226,0.000100000000000000004792173602
