Test Name,Test ID,Algorithm Name,Degree,timeIntervalSizeSec,segmentSizeSec,Tmin Factor,numberOfPointsPerSegment,initialNumberOfPoints,Number of Points,runTimeSec,runTimeMicro,numberOfIterations,avgTimeMicro,minTimeMicro,TCA Distance,TCA Time,TOLd,TOLt
CALSPHERE 1             _CALSPHERE 2             ,1,CATCH_Eigen,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11536,0.071661000000000002474465077285,71661.000000000000000000000000000000,10,48319.199999999997089616954326629639,44335.000000000000000000000000000000,76.917167128818732635409105569124,2379290.112843331415206193923950195312,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _LCS 1                   ,2,CATCH_Eigen,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11536,0.044525000000000002076117056049,44525.000000000000000000000000000000,10,44840.300000000002910383045673370361,44141.000000000000000000000000000000,1781.930267836933353464701212942600,954119.020487960544414818286895751953,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _TEMPSAT 1               ,3,CATCH_Eigen,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11536,0.044207000000000003236966250597,44207.000000000000000000000000000000,10,44654.500000000000000000000000000000,43985.000000000000000000000000000000,118.205487522373459796654060482979,2171895.851487169973552227020263671875,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _CALSPHERE 4A            ,4,CATCH_Eigen,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11536,0.064282000000000005801581437481,64282.000000000000000000000000000000,10,46821.000000000000000000000000000000,44154.000000000000000000000000000000,118.018188629138094825066218618304,837221.187647952698171138763427734375,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _OPS 5712 (P/L 160)      ,5,CATCH_Eigen,15,2419200.000000000000000000000000000000,2963.616450553603499429300427436829,0.500000000000000000000000000000,16,12241,12241,0.047533999999999999863664612576,47534.000000000000000000000000000000,10,48004.800000000002910383045673370361,47233.000000000000000000000000000000,284.601244707281125556619372218847,1720458.601900342386215925216674804688,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _LES-5                   ,6,CATCH_Eigen,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11536,0.049036999999999997257305039966,49037.000000000000000000000000000000,10,49549.800000000002910383045673370361,48788.000000000000000000000000000000,32324.447859190247982041910290718079,604617.687168825650587677955627441406,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _SURCAL 159              ,7,CATCH_Eigen,15,2419200.000000000000000000000000000000,3087.556734471434992883587256073952,0.500000000000000000000000000000,16,11746,11746,0.064653000000000002134292742539,64653.000000000000000000000000000000,10,49097.699999999997089616954326629639,44850.000000000000000000000000000000,84.571935696950149008443986531347,2416511.801550582982599735260009765625,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _OPS 5712 (P/L 153)      ,8,CATCH_Eigen,15,2419200.000000000000000000000000000000,3093.314389035855128895491361618042,0.500000000000000000000000000000,16,11731,11731,0.044866999999999997161825859848,44867.000000000000000000000000000000,10,45263.000000000000000000000000000000,44545.000000000000000000000000000000,69.876128737401103308002348057926,1611552.149912782013416290283203125000,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _SURCAL 150B             ,9,CATCH_Eigen,15,2419200.000000000000000000000000000000,2924.244875748736831155838444828987,0.500000000000000000000000000000,16,12406,12406,0.048115999999999999048316823291,48116.000000000000000000000000000000,10,48599.500000000000000000000000000000,47818.000000000000000000000000000000,339.674203175620505135157145559788,138824.943556127866031602025032043457,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _OPS 3811 (DSP 2)        ,10,CATCH_Eigen,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11536,0.067351999999999995205612890459,67352.000000000000000000000000000000,10,51409.400000000001455191522836685181,48783.000000000000000000000000000000,35360.439890193571045529097318649292,22657.825131057092221453785896301270,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _RIGIDSPHERE 2 (LCS 4)   ,11,CATCH_Eigen,15,2419200.000000000000000000000000000000,3009.336342704041726392460986971855,0.500000000000000000000000000000,16,12046,12046,0.046454000000000002235100993175,46454.000000000000000000000000000000,10,46893.800000000002910383045673370361,46165.000000000000000000000000000000,152.605364350540099849240505136549,70684.668921258853515610098838806152,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _OSCAR 7 (AO-7)          ,12,CATCH_Eigen,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11536,0.044496000000000000829114554790,44496.000000000000000000000000000000,10,44854.800000000002910383045673370361,44174.000000000000000000000000000000,471.672515771591292832454200834036,1285001.482288202038034796714782714844,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _STARLETTE               ,13,CATCH_Eigen,15,2419200.000000000000000000000000000000,3125.166718511277395009528845548630,0.500000000000000000000000000000,16,11611,11611,0.065479999999999996540545055268,65480.000000000000000000000000000000,10,48600.900000000001455191522836685181,44156.000000000000000000000000000000,36.753081553453291974165040301159,1343413.323392747668549418449401855469,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _LAGEOS 1                ,14,CATCH_Eigen,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11536,0.047300000000000001765254609154,47300.000000000000000000000000000000,10,47725.099999999998544808477163314819,46965.000000000000000000000000000000,4878.202624493214898393489420413971,175000.444401694112457334995269775391,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _OPS 8701 (DSP 10)       ,15,CATCH_Eigen,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11536,0.049128999999999999059863142747,49129.000000000000000000000000000000,10,49587.099999999998544808477163314819,48794.000000000000000000000000000000,35405.235724601865513250231742858887,51461.640570075316645670682191848755,0.000000000000000000000000000000,0.000000000000000000000000000000
CALSPHERE 1             _PHASE 3B (AO-10)        ,16,CATCH_Eigen,15,2419200.000000000000000000000000000000,3142.170959636162024253280833363533,0.500000000000000000000000000000,16,11536,11536,0.081057000000000004047429058573,81057.000000000000000000000000000000,10,54255.199999999997089616954326629639,50437.000000000000000000000000000000,3102.563618064610636793076992034912,1554574.976684393128380179405212402344,0.000000000000000000000000000000,0.000000000000000000000000000000
